"First","Last","Player","Season","Team","Min","Pos","Passes","PassPct","xPassPct","Score","Per100","Distance","Vertical","Touch%","Comp ($K)","Passes/96","PassPct/96","xPassPct/96","Score/96","Per100/96","Distance/96","Vertical/96","Touch%/96","extreme1","extreme2","plotnames"
"Leonardo","Jara","Leonardo Jara",2019,"DCU",2491,"FB/WB",1244,0.778,0.785,-8.38808551430709,-0.674283401471631,17.7819653587824,0.290826446280992,0.10295899634887,560,47.9421918908069,0.778135048231511,0.784877882246228,-0.323266242221389,-0.674283401471631,17.7819653587824,0.290826446280992,0.10295899634887,260,247,"Jara"
"Pablo","Aranguiz","Pablo Aranguiz",2019,"FCD",611,"CAM",315,0.765,0.792,-8.39260103320703,-2.66431778831969,17.5960727102169,1.06840248962656,0.0921209191890026,466.667,49.4926350245499,0.765079365079365,0.791722542962562,-1.31864107886723,-2.66431778831969,17.5960727102169,1.06840248962656,0.0921209191890026,284,218,"Aranguiz"
"Jozy","Altidore","Jozy Altidore",2019,"TOR",1799,"F",481,0.769,0.787,-8.41351553797719,-1.74917162951709,17.3134194570773,-0.975635135135135,0.0573866270409692,6332.25,25.6675931072818,0.769230769230769,0.78672248552594,-0.448970256612457,-1.74917162951709,17.3134194570773,-0.975635135135135,0.0573866270409692,267,226,"Altidore"
"Chris","Mueller","Chris Mueller",2019,"ORL",1495,"Wing",668,0.737,0.749,-8.49543749354779,-1.27177207987242,15.1941784964385,-0.877459349593496,0.104390922526615,109.375,42.894983277592,0.736526946107784,0.749244666906509,-0.54552642099036,-1.27177207987242,15.1941784964385,-0.877459349593496,0.104390922526615,127,154,"Mueller"
"Dion","Pereira","Dion Pereira",2019,"ATL",732,"Wing",261,0.747,0.78,-8.50243229791522,-3.25763689575296,16.1080500405901,-4.38179487179487,0.0802959513258754,56.25,34.2295081967213,0.747126436781609,0.779702805739139,-1.11507308825118,-3.25763689575296,16.1080500405901,-4.38179487179487,0.0802959513258754,235,174,"Pereira"
"Santiago","Mosquera","Santiago Mosquera",2019,"FCD",1276,"Wing",543,0.724,0.739,-8.51332616806027,-1.5678317068251,19.6945711818916,0.596946564885496,0.0887181184434736,591.4,40.8526645768025,0.723756906077348,0.739435223145599,-0.640501028318014,-1.5678317068251,19.6945711818916,0.596946564885496,0.0887181184434736,99,130,"Mosquera"
"Omar","Browne","Omar Browne",2019,"MTL",610,"Wing",246,0.707,0.742,-8.5671614482999,-3.48258595459345,17.6846073630402,1.40974137931034,0.0982821650037158,89.781,38.7147540983607,0.707317073170732,0.742142932716666,-1.3482745885849,-3.48258595459345,17.6846073630402,1.40974137931034,0.0982821650037158,104,97,"Browne"
"Gary","Mackay-Steven","Gary Mackay-Steven",2019,"NYC",579,"Wing",177,0.729,0.777,-8.5832356736064,-4.84928569130305,16.8095202465567,-1.89437984496124,0.0652925454143261,NA,29.3471502590674,0.728813559322034,0.777306416235064,-1.42312715831816,-4.84928569130305,16.8095202465567,-1.89437984496124,0.0652925454143261,223,139,"Mackay-Steven"
"Sebastian","Anderson","Sebastian Anderson",2019,"COL",327,"FB/WB",132,0.568,0.634,-8.62464572302996,-6.53382251744694,15.9419318158793,1.44746666666667,0.105464779984168,80.917,38.7522935779817,0.568181818181818,0.633520043356288,-2.53200608382531,-6.53382251744694,15.9419318158793,1.44746666666667,0.105464779984168,7,8,"Anderson"
"Ola","Kamara","Ola Kamara",2019,"DCU",277,"F",73,0.658,0.776,-8.65138812363148,-11.8512166077144,14.3035950765119,-3.08104166666667,0.0643593871088796,NA,25.2996389891697,0.657534246575342,0.776046412652486,-2.99831501757625,-11.8512166077144,14.3035950765119,-3.08104166666667,0.0643593871088796,216,45,"Kamara"
"Tomas","Conechny","Tomas Conechny",2019,"POR",408,"Wing",222,0.761,0.801,-8.81514634937049,-3.97078664386058,16.2828907862606,0.847869822485207,0.11249568910177,403.5,52.2352941176471,0.761261261261261,0.800969127699867,-2.07415208220482,-3.97078664386058,16.2828907862606,0.847869822485207,0.11249568910177,317,212,"Conechny"
"Cristian","Penilla","Cristian Penilla",2019,"NER",1915,"Wing",696,0.713,0.725,-8.82584310322999,-1.26808090563649,18.7550316580331,1.64547379032258,0.0927166453275929,550,34.890861618799,0.71264367816092,0.725324487217284,-0.442444354000041,-1.26808090563649,18.7550316580331,1.64547379032258,0.0927166453275929,61,103,"Penilla"
"Memo","Rodriguez","Memo Rodriguez",2019,"HOU",1495,"Wing",550,0.693,0.709,-8.92207416798916,-1.62219530327076,18.0380622431787,-0.598543307086614,0.0950764213435046,82.75,35.3177257525084,0.692727272727273,0.70894922575998,-0.572922488379237,-1.62219530327076,18.0380622431787,-0.598543307086614,0.0950764213435046,40,82,"Rodriguez"
"Christian","Ramirez","Christian Ramirez",2019,"LAFC,HOU",1715,"F",380,0.792,0.816,-8.95659967511891,-2.35699991450498,14.6181988659461,-0.568504983388704,0.0527395034849505,666.25,21.2711370262391,0.792105263157895,0.815675262302945,-0.501360681522691,-2.35699991450498,14.6181988659461,-0.568504983388704,0.0527395034849505,372,283,"Ramirez"
"Dominic","Dwyer","Dominic Dwyer",2019,"ORL",1738,"F",228,0.719,0.76,-9.28398939594626,-4.07192517366064,15.8163980824958,-1.12756097560976,0.0493659757842418,1503.333,12.5937859608746,0.719298245614035,0.760017497350642,-0.512809540857791,-4.07192517366064,15.8163980824958,-1.12756097560976,0.0493659757842418,164,120,"Dwyer"
"Andreas","Ivan","Andreas Ivan",2019,"NYRB",522,"Wing",168,0.583,0.639,-9.36295012012123,-5.57318459531025,17.0975564410685,3.39836734693878,0.103204307750535,330.6,30.8965517241379,0.583333333333333,0.639065179286436,-1.72192186117172,-5.57318459531025,17.0975564410685,3.39836734693878,0.103204307750535,9,10,"Ivan"
"Nemanja","Nikolic","Nemanja Nikolic",2019,"CHI",2080,"F",471,0.813,0.834,-9.65899634361268,-2.05074232348464,14.4942040252198,-4.82069190600522,0.053897065651825,1913.333,21.7384615384615,0.813163481953291,0.833670905188137,-0.445799831243662,-2.05074232348464,14.4942040252198,-4.82069190600522,0.053897065651825,450,340,"Nikolic"
"Joao","Moutinho","Joao Moutinho",2019,"ORL",1321,"FB/WB",821,0.716,0.728,-9.82166159152981,-1.19630470055174,16.7073865587018,1.63835884353742,0.117217217819712,203,59.663890991673,0.716199756394641,0.728162803400158,-0.713761932465451,-1.19630470055174,16.7073865587018,1.63835884353742,0.117217217819712,66,109,"Moutinho"
"Danilo","Acosta","Danilo Acosta",2019,"ORL",718,"FB/WB",338,0.704,0.733,-9.82901216018943,-2.90799176336966,16.5668488891268,-0.61220588235294,0.0999876723314553,110,45.1922005571031,0.70414201183432,0.733221929468016,-1.31418546988605,-2.90799176336966,16.5668488891268,-0.61220588235294,0.0999876723314553,79,91,"Acosta"
"Erik","Hurtado","Erik Hurtado",2019,"SKC",879,"F",167,0.796,0.856,-10.0186055507511,-5.99916500044976,13.87799732154,-5.04875939849624,0.0586324943401959,NA,18.2389078498294,0.796407185628742,0.85639883563324,-1.09418217619125,-5.99916500044976,13.87799732154,-5.04875939849624,0.0586324943401959,526,296,"Hurtado"
"Michael","Barrios","Michael Barrios",2019,"FCD",2948,"Wing",1051,0.7,0.71,-10.3629510756581,-0.986008665619231,16.7466354285518,-3.35859375,0.0752064468677055,500,34.225237449118,0.700285442435776,0.710145529091968,-0.337463807077062,-0.986008665619231,16.7466354285518,-3.35859375,0.0752064468677055,44,86,"Barrios"
"Quincy","Amarikwa","Quincy Amarikwa",2019,"DCU",513,"F",108,0.611,0.709,-10.5863796025515,-9.80220333569579,15.716789560143,1.85219696969697,0.0961946271404993,70.25,20.2105263157895,0.611111111111111,0.709133144468069,-1.98107688468799,-9.80220333569579,15.716789560143,1.85219696969697,0.0961946271404993,41,19,"Amarikwa"
"Samuel","Piette","Samuel Piette",2019,"MTL",2382,"CM",1345,0.837,0.845,-10.6061694696544,-0.788562785847913,22.1811554595655,2.46994671403197,0.105972597056894,143.159,54.2065491183879,0.837174721189591,0.84506034904807,-0.427452673839977,-0.788562785847913,22.1811554595655,2.46994671403197,0.105972597056894,504,413,"Piette"
"Cory","Burke","Cory Burke",2019,"PHI",535,"F",90,0.567,0.686,-10.7697570510209,-11.9663967233565,18.0845916591882,-2.29774509803922,0.0593800182307095,79.72,16.1495327102804,0.566666666666667,0.686330633900232,-1.93251715308038,-11.9663967233565,18.0845916591882,-2.29774509803922,0.0593800182307095,22,7,"Burke"
"Alexandru","Mitrita","Alexandru Mitrita",2019,"NYC",2286,"Wing",822,0.72,0.733,-10.8383931163698,-1.31853930856081,15.883900311897,2.41033783783784,0.0812287797602481,500,34.5196850393701,0.720194647201946,0.733380040287555,-0.455155616435478,-1.31853930856081,15.883900311897,2.41033783783784,0.0812287797602481,80,122,"Mitrita"
"Alexander","Ring","Alexander Ring",2019,"NYC",3049,"CM",2085,0.829,0.834,-10.8630812242627,-0.521011089892698,21.2774567316578,4.53694621168305,0.118420551463923,945,65.6477533617579,0.829256594724221,0.834466705623148,-0.342032075280165,-0.521011089892698,21.2774567316578,4.53694621168305,0.118420551463923,454,389,"Ring"
"Daniel","Salloi","Daniel Salloi",2019,"SKC",1652,"Wing",452,0.768,0.792,-11.0194508656859,-2.43793160745264,15.5781965174036,-2.7092939481268,0.0666247439587589,144.125,26.2663438256659,0.767699115044248,0.792078431118774,-0.640355498248092,-2.43793160745264,15.5781965174036,-2.7092939481268,0.0666247439587589,289,221,"Salloi"
"Romario","Ibarra","Romario Ibarra",2019,"MIN",407,"F",81,0.642,0.781,-11.2768183797598,-13.9219979997035,13.8358946130197,-0.942115384615385,0.0593082725539791,546.25,19.1056511056511,0.641975308641975,0.78119528863901,-2.65988836475907,-13.9219979997035,13.8358946130197,-0.942115384615385,0.0593082725539791,242,35,"Ibarra"
"Ruan","Ruan","Ruan",2019,"ORL",2286,"FB/WB",936,0.726,0.739,-11.4890283700079,-1.22746029594102,16.8733055955814,0.518514705882353,0.0893286658617029,160,39.3070866141732,0.726495726495726,0.738770329455137,-0.482478881680123,-1.22746029594102,16.8733055955814,0.518514705882353,0.0893286658617029,97,134,"Ruan"
"Tommy","McNamara","Tommy McNamara",2019,"HOU",1680,"Wing",571,0.762,0.782,-11.5535310758278,-2.02338547737789,17.3984005986811,0.288425287356322,0.0781582235262127,165,32.6285714285714,0.761821366024518,0.782055220798297,-0.660201775761587,-2.02338547737789,17.3984005986811,0.288425287356322,0.0781582235262127,244,214,"McNamara"
"Handwalla","Bwana","Handwalla Bwana",2019,"SEA",616,"Wing",214,0.668,0.724,-11.9261791408062,-5.57298090691878,15.1853449521439,-2.63374125874126,0.086994524666831,57.225,33.3506493506493,0.668224299065421,0.723954108134608,-1.85862532064512,-5.57298090691878,15.1853449521439,-2.63374125874126,0.086994524666831,60,62,"Bwana"
"Sean","Davis","Sean Davis",2019,"NYRB",2769,"CDM",1565,0.761,0.769,-12.2424317859112,-0.782264011879308,16.0965708132246,5.57059613769941,0.118362190279663,327.5,54.2578548212351,0.761022364217252,0.768845004336046,-0.424439671884244,-0.782264011879308,16.0965708132246,5.57059613769941,0.118362190279663,193,210,"Davis"
"Alberth","Elis","Alberth Elis",2019,"HOU",2082,"Wing",569,0.698,0.719,-12.3023393992335,-2.16209831269482,14.2303532416465,-1.40172544080605,0.0829106006779342,650.34,26.2363112391931,0.697715289982425,0.719336273109373,-0.567254842615954,-2.16209831269482,14.2303532416465,-1.40172544080605,0.0829106006779342,53,84,"Elis"
"Patrick","Mullins","Patrick Mullins",2019,"CLB,TOR",607,"F",135,0.63,0.723,-12.6151118949056,-9.34452732955968,17.8579991777793,0.331470588235294,0.0523868293887393,260.004,21.3509060955519,0.62962962962963,0.723074902925226,-1.99514125520747,-9.34452732955968,17.8579991777793,0.331470588235294,0.0523868293887393,59,29,"Mullins"
"Robinho","Robinho","Robinho",2019,"CLB,ORL",1414,"Wing",485,0.781,0.808,-12.8200020268559,-2.6432993869806,14.2045104495431,-3.19269129287599,0.0959052466778144,198,32.9278642149929,0.781443298969072,0.807876292838878,-0.870382032940713,-2.6432993869806,14.2045104495431,-3.19269129287599,0.0959052466778144,341,256,"Robinho"
"Lassi","Lappalainen","Lassi Lappalainen",2019,"MTL",730,"Wing",221,0.756,0.814,-12.8398792594671,-5.80990011740594,14.2910058351782,-1.19476047904192,0.0756865828955148,NA,29.0630136986301,0.755656108597285,0.813755109771344,-1.68853206699842,-5.80990011740594,14.2910058351782,-1.19476047904192,0.0756865828955148,364,196,"Lappalainen"
"Brandon","Vazquez","Brandon Vazquez",2019,"ATL",685,"F",164,0.744,0.823,-12.9714344367385,-7.90941124191371,14.3764494520776,-5.1080737704918,0.0656052218777702,166,22.9839416058394,0.74390243902439,0.822996551443527,-1.81789446120715,-7.90941124191371,14.3764494520776,-5.1080737704918,0.0656052218777702,403,166,"Vazquez"
"Kemar","Lawrence","Kemar Lawrence",2019,"NYRB",1876,"FB/WB",876,0.685,0.7,-13.3565354989842,-1.5247186642676,15.9927022748777,2.92866666666667,0.102511977300381,382.75,44.8272921108742,0.684931506849315,0.700178693491991,-0.683490089500256,-1.5247186642676,15.9927022748777,2.92866666666667,0.102511977300381,32,77,"Lawrence"
"Chris","Durkin","Chris Durkin",2019,"DCU",703,"CM",379,0.797,0.832,-13.3753006756305,-3.5291030806413,18.3720963674303,4.14076158940397,0.108035435515404,104.167,51.7553342816501,0.796833773087071,0.832124803893484,-1.82649909652992,-3.5291030806413,18.3720963674303,4.14076158940397,0.108035435515404,440,300,"Durkin"
"Jonathan","Lewis","Jonathan Lewis",2019,"NYC,COL",1185,"Wing",300,0.703,0.749,-13.5582185853273,-4.51940619510909,15.943701711749,-2.88263033175355,0.073963374226826,121,24.3037974683544,0.703333333333333,0.748527395284424,-1.09838732843158,-4.51940619510909,15.943701711749,-2.88263033175355,0.073963374226826,123,88,"Lewis"
"Josh","Sims","Josh Sims",2019,"NYRB",510,"Wing",194,0.665,0.735,-13.5612281262875,-6.99032377643683,13.96159199838,-1.97639534883721,0.103494568181911,NA,36.5176470588235,0.664948453608247,0.734851691372616,-2.55270176494823,-6.99032377643683,13.96159199838,-1.97639534883721,0.103494568181911,86,51,"Sims"
"Anthony","Jackson-Hamel","Anthony Jackson-Hamel",2019,"MTL",665,"F",147,0.68,0.773,-13.6376545093954,-9.27731599278596,15.2659918371549,-3.91,0.0538462193697637,175,21.2210526315789,0.680272108843537,0.773045268771397,-1.968744109627,-9.27731599278596,15.2659918371549,-3.91,0.0538462193697637,207,74,"Jackson-Hamel"
"Kyle","Duncan","Kyle Duncan",2019,"NYRB",1171,"FB/WB",587,0.656,0.679,-13.6567436808255,-2.32653214324113,16.3780845561532,6.66133766233766,0.123945529866342,57.225,48.1229718189582,0.65587734241908,0.679142663851491,-1.11959640765093,-2.32653214324113,16.3780845561532,6.66133766233766,0.123945529866342,20,43,"Duncan"
"Ignacio","Piatti","Ignacio Piatti",2019,"MTL",812,"Wing",241,0.755,0.812,-13.6784413456917,-5.67570180319157,18.5363525327731,-1.64032967032967,0.0832036195326892,4443.333,28.4926108374384,0.755186721991701,0.811943740023617,-1.61715562707685,-5.67570180319157,18.5363525327731,-1.64032967032967,0.0832036195326892,356,193,"Piatti"
"Joaquin","Ardaiz","Joaquin Ardaiz",2019,"VAN",459,"F",77,0.597,0.776,-13.7759114764631,-17.8907941252767,16.3609716508511,-4.28,0.0558070234660903,272.727,16.1045751633987,0.597402597402597,0.776310538655365,-2.88123638723411,-17.8907941252767,16.3609716508511,-4.28,0.0558070234660903,217,14,"Ardaiz"
"Fanendo","Adi","Fanendo Adi",2019,"CIN",759,"F",164,0.713,0.798,-13.9539495483041,-8.50850582213664,13.5497536767016,-4.6825641025641,0.066351713482291,1965.008,20.7430830039526,0.713414634146341,0.798499692367708,-1.76492642508194,-8.50850582213664,13.5497536767016,-4.6825641025641,0.066351713482291,309,104,"Adi"
"Tom","Barlow","Tom Barlow",2019,"NYRB",641,"F",120,0.608,0.726,-14.1425051093102,-11.7854209244251,12.1626612139558,-2.40082191780822,0.053765846054482,56.25,17.9719188767551,0.608333333333333,0.726187542577585,-2.1180662878218,-11.7854209244251,12.1626612139558,-2.40082191780822,0.053765846054482,62,18,"Barlow"
"Joao","Plata","Joao Plata",2019,"RSL",375,"Wing",213,0.714,0.781,-14.2774801701307,-6.70304233339472,18.3495640022916,-0.295822368421053,0.121390065386989,856.254,54.528,0.713615023474178,0.780645446808126,-3.65503492355347,-6.70304233339472,18.3495640022916,-0.295822368421053,0.121390065386989,240,105,"Plata"
"Jordan","Morris","Jordan Morris",2019,"SEA",2162,"Wing",673,0.749,0.77,-14.3492380529642,-2.13213046849394,16.2704415445658,-2.31163690476191,0.0640436340287679,619.6,29.8834412580944,0.74888558692422,0.770206891609159,-0.637153956098319,-2.13213046849394,16.2704415445658,-2.31163690476191,0.0640436340287679,197,178,"Morris"
"Hector","Villalba","Hector Villalba",2019,"ATL",1007,"Wing",387,0.734,0.771,-14.3733883500099,-3.71405383721186,16.8597150445035,-3.06531690140845,0.0847268331539552,830.25,36.8937437934459,0.733850129198966,0.770990667571085,-1.37025350705159,-3.71405383721186,16.8597150445035,-3.06531690140845,0.0847268331539552,202,147,"Villalba"
"Damir","Kreilach","Damir Kreilach",2019,"RSL",2829,"CDM",1544,0.8,0.809,-14.6870413534343,-0.951233248279426,18.0830432792754,-0.0141538461538462,0.112275949241747,1082.102,52.3944856839873,0.799870466321243,0.809382798804038,-0.498393768091091,-0.951233248279426,18.0830432792754,-0.0141538461538462,0.112275949241747,349,306,"Kreilach"
"Juan","Fernando Caicedo","Juan Fernando Caicedo",2019,"NER",1164,"F",257,0.755,0.812,-14.7884561419487,-5.75426309025241,15.0462064517829,-4.69899484536082,0.0641750615367233,500,21.1958762886598,0.754863813229572,0.812406444132096,-1.21966648593391,-5.75426309025241,15.0462064517829,-4.69899484536082,0.0641750615367233,357,192,"Caicedo"
"Diego","Valeri","Diego Valeri",2019,"POR",2810,"CAM",1583,0.721,0.73,-14.9440309144556,-0.944032275076157,19.3828893484121,1.53884312007011,0.107480967151319,2420,54.0811387900356,0.720783322804801,0.730223645555563,-0.510543404906667,-0.944032275076157,19.3828893484121,1.53884312007011,0.107480967151319,71,125,"Valeri"
"Cole","Bassett","Cole Bassett",2019,"COL",1124,"CM",510,0.79,0.821,-15.4569228477776,-3.03076918583874,16.7600202606922,-0.0690570719602977,0.103982444703221,84,43.55871886121,0.790196078431373,0.82050377028976,-1.32016422899168,-3.03076918583874,16.7600202606922,-0.0690570719602977,0.103982444703221,390,275,"Bassett"
"Mason","Toye","Mason Toye",2019,"MIN",850,"F",146,0.678,0.785,-15.5381958186626,-10.6425998757963,15.7700255276881,-5.865,0.052816543548965,188,16.4894117647059,0.678082191780822,0.784508190538785,-1.75490211599013,-10.6425998757963,15.7700255276881,-5.865,0.052816543548965,254,70,"Toye"
"Darren","Mattocks","Darren Mattocks",2019,"CIN",1359,"F",287,0.735,0.79,-15.6662135664374,-5.45861099875867,15.6121849114547,-2.40791469194313,0.071483467362968,520,20.2737306843267,0.735191637630662,0.789777747618249,-1.10666409299337,-5.45861099875867,15.6121849114547,-2.40791469194313,0.071483467362968,278,151,"Mattocks"
"Maximiliano","Moralez","Maximiliano Moralez",2019,"NYC",2652,"Wing",1675,0.759,0.768,-15.6892476361244,-0.936671500664144,19.5650433659968,2.60446498819827,0.111311021181802,2000,60.6334841628959,0.758805970149254,0.768172685155895,-0.567936566013553,-0.936671500664144,19.5650433659968,2.60446498819827,0.111311021181802,189,204,"Moralez"
"Dominique","Badji","Dominique Badji",2019,"FCD",2157,"Wing",495,0.76,0.791,-15.7172700837254,-3.17520607752029,15.1620666473771,-4.72050531914894,0.0570282530426609,206.25,22.0305980528512,0.75959595959596,0.791348020371162,-0.699516888288197,-3.17520607752029,15.1620666473771,-4.72050531914894,0.0570282530426609,282,205,"Badji"
"Raul","Ruidiaz","Raul Ruidiaz",2019,"SEA",1912,"F",403,0.836,0.876,-15.8971686586738,-3.94470686319448,16.7858827416764,-3.02241839762611,0.0531861378576573,1800,20.234309623431,0.836228287841191,0.875675356473136,-0.798184200435502,-3.94470686319448,16.7858827416764,-3.02241839762611,0.0531861378576573,549,408,"Ruidiaz"
"Benji","Michel","Benji Michel",2019,"ORL",1037,"Wing",184,0.652,0.739,-15.9216727674939,-8.65308302581189,16.137636842545,-2.636375,0.0605570667315837,116.25,17.0337512054002,0.652173913043478,0.738704743301597,-1.47394463421351,-8.65308302581189,16.137636842545,-2.636375,0.0605570667315837,96,41,"Michel"
"Alvas","Powell","Alvas Powell",2019,"CIN",1051,"FB/WB",488,0.674,0.707,-15.9821955766529,-3.27504007718297,21.0685067341152,1.03674772036474,0.112482968633602,251.625,44.5746907706946,0.674180327868853,0.706930728640682,-1.45983898702062,-3.27504007718297,21.0685067341152,1.03674772036474,0.112482968633602,38,67,"Powell"
"Gerso","Gerso","Gerso",2019,"SKC",1853,"Wing",460,0.687,0.722,-16.0263473819941,-3.48398856130306,14.6974570107292,-2.60496835443038,0.0703649191784805,NA,23.8316243928764,0.68695652173913,0.721796407352161,-0.830291067820525,-3.48398856130306,14.6974570107292,-2.60496835443038,0.0703649191784805,58,78,"Gerso"
"Connor","Lade","Connor Lade",2019,"NYRB",915,"FB/WB",425,0.654,0.692,-16.2364850146696,-3.82034941521637,15.9142022702616,4.80393884892086,0.108551374230124,132.75,44.5901639344262,0.654117647058824,0.692321141210987,-1.70350006711287,-3.82034941521637,15.9142022702616,4.80393884892086,0.108551374230124,28,42,"Lade"
"Brian","Fernandez","Brian Fernandez",2019,"POR",1540,"F",301,0.751,0.805,-16.3465187251568,-5.43073711799228,16.885164736664,-2.82513274336283,0.0514611964927794,1275.8,18.7636363636364,0.750830564784053,0.805137935963976,-1.0190037646851,-5.43073711799228,16.885164736664,-2.82513274336283,0.0514611964927794,328,186,"Fernandez"
"Roger","Espinoza","Roger Espinoza",2019,"SKC",1210,"CM",519,0.748,0.78,-16.8522564359009,-3.24706289709074,18.8826264446521,2.69449742268041,0.0868984277471807,800,41.1768595041322,0.747591522157996,0.780062151128904,-1.33703852714586,-3.24706289709074,18.8826264446521,2.69449742268041,0.0868984277471807,238,177,"Espinoza"
"Sacha","Kljestan","Sacha Kljestan",2019,"ORL",1493,"CAM",906,0.789,0.808,-17.0074315220117,-1.87719994724191,16.4198260974357,2.0921958041958,0.1164952129273,1100,58.2558606831882,0.789183222958057,0.807955222430477,-1.09357898601013,-1.87719994724191,16.4198260974357,2.0921958041958,0.1164952129273,343,272,"Kljestan"
"J.J.","Williams","J.J. Williams",2019,"CLB",355,"F",63,0.476,0.748,-17.1023193746805,-27.1465386899691,13.2463761463322,-4.87216666666667,0.0577762525675065,149.75,17.0366197183099,0.476190476190476,0.747655863090167,-4.62485256329389,-27.1465386899691,13.2463761463322,-4.87216666666667,0.0577762525675065,120,4,"Williams"
"Ulises","Segura","Ulises Segura",2019,"DCU",1934,"Wing",775,0.763,0.785,-17.1105421856046,-2.20781189491672,13.7345235687839,-0.909492385786802,0.0966079665783372,170,38.4694932781799,0.76258064516129,0.784658764110458,-0.849334048509846,-2.20781189491672,13.7345235687839,-0.909492385786802,0.0966079665783372,256,216,"Segura"
"Carlos","Ascues","Carlos Ascues",2019,"ORL",1205,"CM",429,0.781,0.822,-17.5561658404767,-4.09234634976148,16.8281612195677,1.52349253731343,0.0856394551865104,451.5,34.1775933609958,0.780885780885781,0.821809244383396,-1.39866549434503,-4.09234634976148,16.8281612195677,1.52349253731343,0.0856394551865104,396,254,"Ascues"
"Juan","Agudelo","Juan Agudelo",2019,"NER",2094,"F",796,0.783,0.805,-17.694401005283,-2.22291469915615,15.9295496204179,1.47746388443018,0.102960236784596,605,36.4928366762178,0.782663316582915,0.804892463574476,-0.811204630614693,-2.22291469915615,15.9295496204179,1.47746388443018,0.102960236784596,326,259,"Agudelo"
"Hassani","Dotson","Hassani Dotson",2019,"MIN",1536,"FB/WB",681,0.744,0.771,-17.8312188657,-2.61838749863437,18.2352293977299,1.01957593688363,0.103457989258676,56.25,42.5625,0.744493392070485,0.770677267056828,-1.11445117910625,-2.61838749863437,18.2352293977299,1.01957593688363,0.103457989258676,200,167,"Dotson"
"Vincent","Bezecourt","Vincent Bezecourt",2019,"NYRB",480,"CAM",155,0.555,0.671,-18.037195185665,-11.6369001197839,13.652563597891,3.22936046511628,0.0867874392709568,73.296,31,0.554838709677419,0.671207710875258,-3.60743903713301,-11.6369001197839,13.652563597891,3.22936046511628,0.0867874392709568,14,6,"Bezecourt"
"Amro","Tarek","Amro Tarek",2019,"NYRB",1580,"CB",520,0.585,0.621,-19.1684179799631,-3.68623422691599,20.5386320980231,10.0632565789474,0.0802547149298383,156.25,31.5949367088608,0.584615384615385,0.621477726884545,-1.16466337093447,-3.68623422691599,20.5386320980231,10.0632565789474,0.0802547149298383,6,11,"Tarek"
"Ethan","Finlay","Ethan Finlay",2019,"MIN",2062,"Wing",439,0.658,0.702,-19.265597615391,-4.38851881899568,15.2261610665964,-0.263823529411765,0.0600576200573828,400.008,20.4384093113482,0.658314350797267,0.702199538987223,-0.896943438931881,-4.38851881899568,15.2261610665964,-0.263823529411765,0.0600576200573828,34,46,"Finlay"
"Lucas","Venuto","Lucas Venuto",2019,"VAN",1234,"Wing",369,0.737,0.79,-19.340743618086,-5.24139393444064,16.226826138443,-4.07869485294118,0.0719968335271848,600,28.7066450567261,0.737127371273713,0.789541310618119,-1.50462835278465,-5.24139393444064,16.226826138443,-4.07869485294118,0.0719968335271848,276,157,"Venuto"
"Nicolas","Mezquida","Nicolas Mezquida",2019,"COL",1556,"CAM",627,0.727,0.758,-19.5362862059846,-3.11583512057171,17.4211384147267,0.11046052631579,0.11428086771158,320,38.6838046272494,0.727272727272727,0.758431078478444,-1.20532357054918,-3.11583512057171,17.4211384147267,0.11046052631579,0.11428086771158,154,136,"Mezquida"
"Kelyn","Rowe","Kelyn Rowe",2019,"SKC,RSL",942,"CDM",362,0.718,0.775,-20.5163838043809,-5.66750933822676,18.4533152324546,0.904076923076923,0.0835273855582633,326.4,36.8917197452229,0.718232044198895,0.774907137581163,-2.09084166159296,-5.66750933822676,18.4533152324546,0.904076923076923,0.0835273855582633,212,117,"Rowe"
"Josef","Martinez","Josef Martinez",2019,"ATL",2757,"F",605,0.812,0.846,-20.554695174098,-3.39747027671041,14.896753915845,-0.931008146639512,0.0509560115372864,3058.333,21.0663764961915,0.811570247933884,0.845544950700988,-0.715723879838015,-3.39747027671041,14.896753915845,-0.931008146639512,0.0509560115372864,505,334,"Martinez"
"Danny","Hoesen","Danny Hoesen",2019,"SJE",1643,"F",369,0.715,0.773,-21.3346687108278,-5.78175303816473,15.8296969357653,0.557140151515151,0.0559290773155738,549.667,21.5605599513086,0.715447154471545,0.773264684853192,-1.24657833003011,-5.78175303816473,15.8296969357653,0.557140151515151,0.0559290773155738,208,107,"Hoesen"
"Sergio","Santos","Sergio Santos",2019,"PHI",687,"F",176,0.619,0.744,-21.8596077635884,-12.4202316838571,14.85805585283,-1.24178899082569,0.0693546263609996,668.5,24.5938864628821,0.619318181818182,0.743520498656752,-3.05461767875472,-12.4202316838571,14.85805585283,-1.24178899082569,0.0693546263609996,108,22,"Santos"
"Cristian","Espinoza","Cristian Espinoza",2019,"SJE",2691,"Wing",1407,0.711,0.726,-21.8636781685055,-1.55392168930387,19.0146621910458,-2.552425,0.101727829827275,550,50.1939799331104,0.710732054015636,0.726271270908675,-0.779975140905435,-1.55392168930387,19.0146621910458,-2.552425,0.101727829827275,63,101,"Espinoza"
