"Player" "Pos" "shots" "KP" "xG" "xA" "xPlace" "ShotDist" "KPDist" "A3Passes" "M3Passes" "D3Passes" "percChain" "xGChain" "xB" "Team" "ShotChainPerc" "KPChainPerc" "xBperc" "Vertical" "PassPct" "PassDistance" "xPassPerc" "Passes" "PassScore" "A3perc" "M3perc" "D3perc" "xGper" "xAper" "teamA3pass" "teamM3pass" "teamD3pass" "teampass" "teamxG" "teamshots" "A3teamperc" "M3teamperc" "D3teamperc" "passteamperc" "xGteamperc" "shotteamperc" "SuccDrib" "AttDrib" "PlayerDrib" "Carries" "CarryPrgDis" "TB" "PressPass" "SwPass" "Crs" "npxG" "targeted" "miscontrol" "passprg" "penCrs" "shortpasspct" "medpasspct" "longpasspct"
"Perry Kitchen" "CDM" 0.115988723318566 0.270640354409988 0.0124178268582125 0.00974266138689906 -0.00164775156138358 20.4635174623039 28.5588709487565 4.55696202531646 31.2874493927125 7.99676506267691 0.188227979009168 0.469043567504828 0.414892206364616 "LAG" 0.0180305131761442 0.00832177531206657 0.884549400329097 1.69734778121775 0.868279569892473 18.1184960037334 0.850441189242467 43.3222806308128 0.772799332518834 0.105187491493127 0.722202269528244 0.184587813620072 0.107060639197714 0.0359985539042714 3623 8288 4178 16089 1.216 9.382 0.00125778692390739 0.00377503009081956 0.00191401748747652 0.0026926645926293 35.6268755187605 4.61759546267457 0.58 0.62 0.58 34.7 57 0.08 6.35 0.85 0.04 "0.03" 34.7 0.69 166.2 0 0.0247139588100686 0.732265446224256 0.242562929061785
"Diego Fagundez" "CAM" 2.04982206405694 1.67402135231317 0.207871376243106 0.1928044341638 0.0144473883642146 21.8433323123009 20.4609704819389 21.9672597864769 14.6903914590747 1.88581952117864 0.13840920747272 0.79946200803423 0.413949320835135 "NER" 0.100449775112444 0.130434782608696 0.517784856159683 1.38945623342175 0.682352941176471 19.5212397227921 0.707843033066736 37.7508896797153 -0.962273646875207 0.581900452488689 0.389140271493212 0.0499543066978882 0.10140947347971 0.115174417517066 3898 7333 3442 14673 1.048 10.853 0.00563552072510952 0.00200332625924924 0.000547884811498733 0.00257281330877907 36.0218412974383 3.47838290608268 1.32 2.91 1.55 32.9 126.6 0.24 4.59 2.94 1.56 "0.19" 42.9 2.2 181.2 0.37 0.0325333333333333 0.618666666666667 0.346666666666667
"Mauro Manotas" "F" 2.94707127734651 1.18560338743825 0.446246840914682 0.134724336936089 0.028544906177321 18.9800397109774 21.2806881606709 9.38320395201129 11.5511644318984 1.35211267605634 0.129570632746667 0.979616677113593 0.411863584976322 "HOU" 0.178707224334601 0.0703422053231939 0.420433415027053 -2.97678427419355 0.781102362204724 15.6116981946462 0.822776326173403 21.5102328863797 -0.896416670264875 0.436220472440944 0.537007874015748 0.0628590440279472 0.151420443864009 0.113633562760975 3482 7961 4046 15489 1.333 10.853 0.00269477425388032 0.00145096902799879 0.000334185041042101 0.00138874251961907 16.1367088419953 1.98196193553669 1.54 2.16 1.58 24.4 73.2 0.21 4.25 0.41 0.44 "0.47" 38.9 2.64 48.6 0 0.0547169811320755 0.783018867924528 0.161320754716981
"Nick Lima" "FB/WB" 0.443896424167694 0.739827373612824 0.0166406584356141 0.126178732462154 0.0178919990391384 28.776259083973 16.3246790048112 12.5474722564735 25.154130702836 12.0147965474723 0.188365293090575 0.5940794212233 0.410159430075208 "SJE" 0.0164609053497942 0.0277777777777778 0.690411779001917 -0.487920673076923 0.742857142857143 19.6927883084767 0.745593239425216 49.7163995067817 -0.136028870067449 0.252380952380953 0.505952380952381 0.241666666666668 0.0374877055313418 0.170551586711345 3435 7881 4497 15813 1.017 10.176 0.00365283035122955 0.00319174352275549 0.00267173594562426 0.00314402071123643 48.8853485809063 4.88565246725449 1.45 2.65 1.56 38.4 134.3 0.06 7.94 1.86 3.72 "0.01" 39.7 1.03 260.4 0.56 0.0224448897795591 0.645290581162325 0.330661322645291
"Rod Fanni" "CB" 0.0393281442031954 0.0393281442031954 0.00406157642180866 0.00908769004073922 -0.00406157642180866 10.7809473145916 10.2276683559842 1.91693290734824 23.2429332240885 23.2036050798853 0.176848484571073 0.452747489112449 0.409599533383816 "MTL" 0.00807537012113055 0.00269179004037685 0.904697526179067 7.43244444444444 0.858208955223881 22.2705373780249 0.832996381897708 47.4297419090537 1.19582584572347 0.0404162626696124 0.490049751243781 0.489220563847429 0.103274042142031 0.23107345197338 3556 7906 4712 16174 0.96 9.294 0.000539069996442137 0.00293991060259151 0.00492436440574815 0.0029324682768056 49.4059811552643 5.10326467710929 0.63 0.71 0.63 37 78.8 0.04 5.24 1.54 0.04 "0.01" 37.4 0.35 333.6 0.04 0.0221294363256785 0.559498956158664 0.419624217118998
"Claude Dielna" "CB" 0.543909348441926 0.339943342776204 0.0175281584551285 0.0285483443903671 -0.014960934604576 32.1810041321156 20.8256717187978 0 29.9830028328612 16.1813031161473 0.184810764250598 0.488563643109415 0.407172216602872 "NER" 0.0434782608695652 0.011441647597254 0.833406706261369 6.65127906976744 0.714833759590793 21.6269777182875 0.707352424807408 53.1671388101983 0.397761164913776 0 0.563938618925831 0.304347826086956 0.0322262496596894 0.0839797130816632 3898 7333 3442 14673 1.048 10.853 0 0.00408877714889693 0.00470113396750357 0.00362346751245133 50.7320026814869 4.89884260667081 0.41 1.08 0.47 35.7 113.6 0.07 6.08 2.84 1.22 "0.06" 35.9 0.61 381.4 0.34 0.0221153846153846 0.592307692307692 0.386538461538462
"Sebastien Ibeagha" "CB" 0.102618920363442 0.102618920363442 0.00394056474788967 0.00082572807728561 -0.00394056474788967 19.0028899118003 55.5057873108742 0 20.4521739130435 29.8972943125345 0.195814172544994 0.434135874521941 0.406810355690473 "NYC" 0.0168634064080944 0.00168634064080944 0.937057680705246 3.63820697954272 0.862928348909657 20.9225452965629 0.832553584281421 50.2434782608696 1.52613382627783 0 0.407061266874351 0.59504825994141 0.0383999825171957 0.0080465480864655 4014 10051 6099 20164 1.37 12.294 0 0.00203483970878952 0.00490199939539834 0.00249174163166384 36.6740717232625 4.08682920618754 0.16 0.21 0.16 36 70.7 0 5.26 0.52 0 "0.02" 36.5 0.26 277.4 0 0.0171134020618557 0.703092783505155 0.278350515463918
"Emmanuel Boateng" "Wing" 1.25441967717141 1.84473481936972 0.176500523209443 0.208708515771615 -0.0489172723131251 16.7232966850254 21.4876609540876 14.294670846395 13.2307692307692 0 0.153479551443704 0.835624531897664 0.406540612812592 "LAG" 0.0590405904059041 0.0922509225092251 0.486511103125895 -1.76576923076923 0.736453201970443 16.5507298016616 0.757122190760935 30.0508866615266 -0.621121439551424 0.475682165634604 0.440278830365036 0 0.140702929347723 0.113137407924529 3623 8288 4178 16089 1.216 9.382 0.00394553432138973 0.00159637659637659 0 0.00186779082985435 24.7129002150712 3.20303631011795 1.52 2.12 1.67 33.9 133.9 0.08 5.76 0.83 2.73 "0.2" 39.8 2.2 103.3 0.45 0.0526813880126183 0.763406940063092 0.18391167192429
"Auston Trusty" "CB" 0.0295657530027718 0.0886972590083154 0.00085384506541382 0.0064207751150426 -0.00085384506541382 32.2953498974698 22.4396909225998 1.78031383737518 24.362180474284 18.2420696027102 0.156357239496689 0.444757913768393 0.406104100780547 "PHI" 0.0134474327628362 0.00488997555012225 0.913090218765673 6.10068402471315 0.765540540540541 23.6030897876073 0.757859237079282 43.7573144441022 0.336113210894859 0.0406860855149016 0.556756756756758 0.416891891891892 0.0288795304937362 0.0723897805504976 3993 8828 4226 17047 1.124 10.176 0.000445858712089952 0.00275964889831038 0.00431662792302655 0.00256686305180397 38.9299950570304 4.30005055464841 0.41 0.56 0.44 33.8 109.2 0 4.76 1.21 0.24 "0.02" 33.2 0.29 284.1 0 0.0172335600907029 0.546485260770975 0.437641723356009
"Amro Tarek" "CB" 0.0526604498080088 0.157981349424026 0.0012678247713669 0.0113456515361627 -0.000446498879003217 34.9222339634795 22.9355318955688 0 15.2715304443225 23.5918815139879 0.157571859145581 0.472727067382869 0.401660774676897 "ORL" 0.0124740124740125 0.00623700623700624 0.849667392435529 8.405925 0.782268578878748 21.1651850908182 0.758107842219389 40.3905650027427 0.975865804554012 0 0.378096479791394 0.584093872229465 0.024075464147936 0.0718163984389745 3906 7404 4987 16297 0.916 9.529 0 0.00206260540847143 0.00473067606055502 0.00247840492131943 44.0945032781034 4.23869923420534 0.43 0.64 0.48 32.4 92.4 0 5.37 0.8 0.43 "0.08" 31.4 0.32 320.9 0.05 0.0142512077294686 0.596618357487923 0.391304347826087
"Adama Diomande" "F" 2.23255813953488 0.864216054013503 0.510323739961748 0.176897000890059 0.0791344129547183 14.5985230351308 16.8309877094179 9.00225056264066 9.21830457614404 0 0.105638203162584 1.09694630317761 0.401066200552487 "LAFC" 0.185929648241206 0.050251256281407 0.36562063192217 -1.8984126984127 0.73828125 15.1514701702591 0.800242795507074 18.4366091522881 -1.14236079698564 0.488281249999999 0.5 0 0.228582508524533 0.204690713703515 4139 8986 4537 17662 1.339 11.412 0.00217498201561746 0.00102585183353484 0 0.00104385738604281 13.7689388740016 1.61554584229654 1.15 2.23 1.44 23.5 75.7 0.14 3.31 0.14 0.65 "0.65" 40.3 2.88 42.6 0.22 0.0387096774193548 0.82258064516129 0.135483870967742
"Dillon Serna" "Wing" 1.30909090909091 0.727272727272727 0.102356977371919 0.0541779653348036 -0.00822108460002428 25.5516485807542 19.2751245695492 11.4250386398764 25.0181818181818 7.42105263157895 0.191033531766051 0.544576593987275 0.400980990415034 "COL" 0.0676056338028169 0.0253521126760563 0.736316975136841 -2.12888402625821 0.771959459459459 16.9535107214819 0.80666128735961 43.0545454545455 -1.49407142668285 0.265361961652534 0.58108108108108 0.172363975817923 0.0781893577146603 0.074494702335355 2628 7599 5201 15428 0.721 8.029 0.00434742718412344 0.00329229922597471 0.00142685111162833 0.00279067574893346 59.7150422393141 5.36237955592795 0.53 1.29 0.76 41.2 115.8 0.08 5.83 0.76 1.97 "0.1" 45.6 2.58 134.7 0.38 0.0283516483516484 0.738461538461539 0.230769230769231
"Frederic Brillant" "CB" 0 0.0409731113956466 0 0.00121752601825952 0 0 31.9120792177508 0 14.9935815147625 21.9768934531451 0.165482711204711 0.453183415986941 0.399668686888236 "DCU" 0.0159010600706714 0.00530035335689046 0.881913752333232 6.3353590078329 0.829902491874323 22.5656556625738 0.792629573627386 37.9152759948652 1.41321298246665 0 0.395449620801733 0.579631635969665 0 0.0297152443831464 3546 7987 4691 16224 1.019 8.147 0 0.00187724821769907 0.00468490587361865 0.00233698693262236 37.2083179537441 4.65389419355164 0 0.08 0 27.2 84.2 0 4.55 1.07 0.08 "0.05" 29.5 0.25 275.3 0 0.0215025906735751 0.613989637305699 0.362694300518135
"Khiry Shelton" "F" 1.96185286103542 1.50408719346049 0.208432892667489 0.180415788872928 -0.0835248661378255 19.8004580540965 20.1307282510834 14.7339699863574 7.67732962447844 0 0.120928590837911 0.879614515562062 0.399169507073654 "SKC" 0.119718309859155 0.0774647887323944 0.453800500118611 -3.89303956834532 0.794285714285714 13.7896037762037 0.824431856051087 22.9195088676671 -0.690934763517419 0.642857142857142 0.334969203258494 0 0.106242877234679 0.119950352384718 5093 9163 4487 18743 1.269 13.618 0.00289298448583495 0.000837862012930093 0 0.00122283032959863 18.0610786979252 1.68303046465466 1.51 2.37 1.58 27.4 61.4 0 4.54 0.33 0.46 "0.27" 43.1 3.95 33.5 0.07 0.0864253393665158 0.819004524886878 0.0954751131221719
"Aaron Long" "CB" 0 0.0317880794701987 0 0.00397434624776904 0 0 16.2953252498991 2.02389318341532 18.7867549668874 15.6063829787234 0.121529195149693 0.542768395019534 0.395152273517509 "NYRB" 0.0350609756097561 0.00457317073170732 0.728031103401456 8.86117146596859 0.688288288288288 20.7271738758353 0.694349172760875 35.2847682119205 -0.213856903774457 0.0573588345900363 0.532432432432432 0.442298016101208 0 0.125026309044401 4166 7307 3632 15105 1.276 9.824 0.00048581209395471 0.00257106267509065 0.00429691161308464 0.00233596611796892 27.6526396645145 3.59169057531764 0.26 0.26 0.26 19.9 43.5 0.06 4.04 0.35 0.06 "0.06" 19 0.16 234.1 0.03 0.0181818181818182 0.633522727272727 0.349431818181818
"Chris Duvall" "FB/WB" 0.0761904761904762 0.304761904761905 0.00876998347450214 0.0353775077012745 -0.00876998347450214 14.5322021731051 16.2421959379641 14.1714285714286 26.6666666666667 12.952380952381 0.199712455888119 0.405849772812882 0.390327420763048 "MTL" 0.00261780104712042 0.0157068062827225 0.961753453889475 0.511573236889693 0.78328611898017 15.9554030319604 0.774876662859793 53.7904761904762 0.452348649217971 0.263456090651559 0.495750708215298 0.240793201133145 0.115106033102841 0.116082447144807 3556 7906 4712 16174 0.96 9.294 0.00398521613369758 0.00337296568007421 0.00274880750262755 0.00332573736802746 56.031746031746 5.78765614272393 0.68 1.06 0.68 39.8 99.2 0.23 7.05 1.29 2.58 "0" 41.1 0.68 284.5 0.38 0.0184905660377358 0.756603773584906 0.226415094339623
"David Accam" "Wing" 2.38880248833593 0.97045101088647 0.230193831546714 0.119522350450375 -0.00771335956069483 19.5363252342813 20.4997192420362 12.6905132192846 9.7045101088647 0 0.152617936754795 0.805365275007113 0.390289518456179 "PHI" 0.140151515151515 0.0416666666666667 0.484611803572896 -1.36350409836066 0.734939759036145 16.2847494199818 0.769578079917434 24.7838258164852 -0.85847011129741 0.512048192771085 0.391566265060241 0 0.096363693805037 0.123161652787806 3993 8828 4226 17047 1.124 10.176 0.00317819013756188 0.00109928750666795 0 0.0014538526319285 22.0496670965171 2.43551747410428 3.04 4.67 3.33 34.1 173.9 0.07 3.19 0.67 0.89 "0.24" 42 2.74 71.6 0.07 0.0384 0.8 0.16
"Lamine Sane" "CB" 0 0.131416837782341 0 0.00335256990130865 0 0 34.2961884782504 0 15.9671457905544 20.3696098562628 0.161875567190957 0.42128489018654 0.389177284522888 "ORL" 0.0105820105820106 0.00529100529100529 0.923786477009809 5.9846277665996 0.881205673758865 20.8238187803075 0.834677654787475 37.0595482546201 1.72430736426211 0 0.430851063829787 0.549645390070922 0 0.0255109615927705 3906 7404 4987 16297 0.916 9.529 0 0.00215655669780583 0.00408454177988025 0.00227401044699148 40.4580221120307 3.88913298925597 0.53 0.53 0.53 28 59.7 0 5.66 0.79 0 "0.02" 27.2 0.13 245.5 0 0.0105978260869565 0.627717391304348 0.361413043478261
"Tim Parker" "CB" 0.0342612419700214 0.0685224839400428 0.00183249458908456 0.00788599318683772 -0.00183249458908456 24.5145201870239 19.6848180949474 0 19.0835117773019 16.9935760171306 0.130566079174216 0.496015921453864 0.388419631549495 "NYRB" 0.024390243902439 0.00762195121951219 0.783078959262042 10.3021319796954 0.737827715355805 20.7219606648038 0.716910657064801 36.5910064239829 0.765376214296967 0 0.521535580524343 0.46441947565543 0.0534859358189056 0.115086213070413 4166 7307 3632 15105 1.276 9.824 0 0.00261167534929546 0.00467884802233772 0.00242244332499059 28.6763373228706 3.72465456270184 0.17 0.21 0.17 19.2 48.4 0.07 5.34 0.59 0.1 "0.1" 19.4 0.17 303.4 0 0.0160326086956522 0.625 0.358695652173913
"Samuel Armenteros" "F" 1.98464264619019 1.02067336089781 0.31955702329031 0.116426130092777 0.0495390147374822 15.017622121379 20.0030709536914 10.1173652694611 10.792899408284 0 0.130757905687158 0.801768947925532 0.387306850104628 "POR" 0.132686084142395 0.058252427184466 0.483065415674592 -2.24847670250896 0.7265625 15.7539574816009 0.799781106528826 21.8130177514793 -1.59711876395186 0.463822355289422 0.494791666666665 0 0.161014892985267 0.114067961948537 3505 7814 4041 15360 1.159 10.029 0.00288655214535267 0.00138122592888201 0 0.00142011834319527 18.8205502601202 2.17499429170199 1.65 3.01 1.82 26.6 68.3 0.28 3.69 0.45 0.63 "0.34" 46.1 2.67 43.5 0.17 0.0484304932735426 0.798206278026906 0.155605381165919
"Brandon Vincent" "FB/WB" 0.319893368877041 0.479840053315561 0.0211608257715504 0.0719804941478935 -0.00176554527920245 21.8380310860743 15.8291136253299 9.92050874403816 24.535821392869 13.1796067977341 0.162023914106553 0.489159791731773 0.385953977520939 "CHI" 0.0166666666666667 0.0217948717948718 0.789014109590948 1.25439944134078 0.746351633078527 18.3630488994725 0.744888604764229 46.0326557814062 0.0673470787905057 0.215510241059029 0.533009034051424 0.286309937456567 0.0661496230629404 0.150009349262381 2943 8357 4704 16004 0.867 7.529 0.00337088302549717 0.00293596043949611 0.00280178715938225 0.00287632190586142 53.0941819854743 6.11404645788368 0.29 0.54 0.29 33.9 89.3 0 6.94 1.5 2.16 "0.02" 36.6 0.54 239.7 0.29 0.0257446808510638 0.680851063829787 0.295744680851064
"Sam Nicholson" "CM" 1.7119341563786 0.746227709190672 0.127401219028744 0.0605227233740996 0.0396852965738022 23.0114208779931 20.7142938253127 13.2444444444444 13.0809327846365 3.65553602811951 0.147801016324838 0.60345128568849 0.384561407661246 "COL,MIN" 0.0897703549060543 0.0396659707724426 0.637270011319128 -3.07207566462168 0.739788199697428 15.9935584828734 0.754408063544538 29.0150891632373 -0.424196653078286 0.456467473524961 0.450832072617247 0.125987413223294 0.0744194620768866 0.0811048995215416 2628 7599 5201 15428 0.721 8.029 0.0050397429392863 0.00172140186664515 0.000702852533766489 0.00188067728566485 40.2428421126731 3.61378617053647 1.635 3.065 1.955 32.65 157.05 0 7.98 0.725 3.44 "0.16" 40.2 2.195 91.3 0.61 0.0561258278145695 0.746688741721854 0.19817880794702
"Jorgen Skjelvik" "CB" 0 0.104310032596885 0 0.00400050784715789 0 0 28.6247079259991 1.77640709329221 21.8694057226706 18.8453458891706 0.160658453184666 0.392475299784195 0.383996908874884 "LAG" 0.00429799426934097 0.00716332378223496 0.978397644605984 6.56506856540084 0.798652064026959 22.0620335462715 0.780065174063114 41.2720028975009 0.767118176443344 0.0430414559163489 0.529884769028131 0.456613310867734 0 0.0383520908541769 3623 8288 4178 16089 1.216 9.382 0.000490313854069062 0.0026386831229091 0.00451061414293217 0.00256523108319354 33.9407918564974 4.39906234251768 0.28 0.28 0.28 31.8 116.8 0.03 6.22 0.97 0.03 "0.02" 30.3 0.03 310.6 0 0.0160975609756098 0.590243902439024 0.395121951219512
"Chris Wondolowski" "F" 1.79877800407332 0.703869653767821 0.266191717490825 0.108898109264498 -0.0394559185025663 16.4824546348288 21.3906867421975 8.25375626043406 13.0606924643585 2.93007769145394 0.131205721703063 0.797058013128348 0.381762636483969 "SJE" 0.124153498871332 0.0406320541760722 0.478964680356955 -0.471842105263158 0.734453781512605 17.3005606768724 0.788780506935065 23.2668024439919 -1.26400918783335 0.354743900899257 0.561344537815127 0.125933836353631 0.147984752364125 0.154713459632143 3435 7881 4497 15813 1.017 10.176 0.00240284025049026 0.00165723797289157 0.000651562751046017 0.00147137181078808 22.8778785093332 2.28643891941744 0.43 0.59 0.47 19.4 30.7 0 4.27 0.35 0.63 "0.25" 36.8 1.57 63.5 0.12 0.0491379310344828 0.754310344827586 0.196120689655172
"Jukka Raitala" "CB" 0 0.236647493837305 0 0.0169820969987941 0 0 35.7854785290937 4.57903494176373 22.126540673788 18.7636363636364 0.171656020418263 0.399271480849332 0.380738789363712 "MTL" 0.0120845921450151 0.0120845921450151 0.953583733438218 5.15449044585987 0.841071428571429 20.7341561817531 0.813565308175748 44.1741988496302 1.21506083194065 0.103658584898186 0.500892857142857 0.424764610389612 0 0.0717611529428209 3556 7906 4712 16174 0.96 9.294 0.00128769261579407 0.00279870233667948 0.00398209600246952 0.00273118578271486 46.0147904683648 4.75298029369811 0.04 0.08 0.08 32.9 83.6 0.04 4.82 1.22 0.24 "0.02" 35.2 0.47 295.2 0 0.0134090909090909 0.609090909090909 0.377272727272727
"Lalas Abubakar" "CB" 0 0.152461619904711 0 0.00610525433566833 0 0 30.1991075769967 0 21.649550026469 28.6627845420858 0.225741507634922 0.468982508571557 0.380273309034842 "CLB" 0.0164744645799012 0.00494233937397035 0.8108475307386 4.67219444444444 0.904522613065327 21.3356482155413 0.847447515784496 50.566437268396 2.88608432623872 0 0.428140703517587 0.566834170854272 0 0.0400445327780469 4030 8560 5387 17977 1.089 10.382 0 0.00252915304047535 0.00532073223354108 0.0028128407002501 46.433826692742 4.87058729227471 0.05 0.15 0.1 40.1 111.4 0 7.16 0.86 0 "0.05" 39.4 0.1 314 0 0.00896686159844055 0.676413255360624 0.313840155945419
"Tommy Smith" "CB" 0.179327521793275 0.209215442092154 0.016722675184394 0.0250182314327914 -0.00663308619900993 18.5051959034605 19.8363909065791 2.25330073349633 18.0821917808219 23.8804483188045 0.169671695050974 0.495071989901064 0.37145038031667 "COL" 0.0330672748004561 0.0102622576966933 0.750295690109435 6.90854008438819 0.816115702479339 20.0492697683943 0.784021184138297 43.3972602739726 1.39281416581398 0.0519226494776617 0.416666666666666 0.550275482093664 0.0932521400907528 0.119581189526973 2628 7599 5201 15428 0.721 8.029 0.000857420370432394 0.00237954885916856 0.00459151092459229 0.00281288956922301 60.1903748598788 5.40506417660638 0.39 0.42 0.39 34.5 133.9 0 5.73 1.45 0.21 "0.06" 36.7 0.12 315.1 0 0.00880361173814899 0.688487584650113 0.302483069977427
"Alberth Elis" "Wing" 2.93158098183224 1.29880170081175 0.449385097203437 0.279690268710495 0.0191018016008538 16.1950529114955 16.5221332216286 13.7301894085814 11.4665635871666 2.27636958299264 0.148797844793121 1.15158483290365 0.371385444317131 "HOU" 0.177655677655678 0.0549450549450549 0.322499423147756 -1.65432048681542 0.696327683615819 14.1747493465932 0.741793491980219 26.2729029764206 -1.1945187719024 0.522598870056498 0.436440677966101 0.0866432455155654 0.153291039882027 0.215344858676801 3482 7961 4046 15489 1.333 10.853 0.00394319052515261 0.00144034211621236 0.000562622239988295 0.00169622977444771 19.7096046334738 2.42079636749476 2.99 5.56 3.54 36.7 215 0.26 5.82 0.45 1.86 "0.44" 49.6 4.14 68.8 0.26 0.060377358490566 0.815094339622642 0.122641509433962
"Scott Sutter" "FB/WB" 0.519230769230769 0.519230769230769 0.0229240315687875 0.0754838584984452 0.00516675402024176 26.6909078647478 15.5232747545657 13.7884615384615 20.3653846153846 14.0192307692308 0.204421072998148 0.481034719055537 0.370304591875741 "ORL" 0.0327552986512524 0.0154142581888247 0.769808450838635 1.97413843888071 0.813173652694611 18.0560637677302 0.769529476023452 48.1730769230769 2.10247428002409 0.286227544910179 0.422754491017964 0.291017964071857 0.0441499867250722 0.14537632007108 3906 7404 4987 16297 0.916 9.529 0.00353007207845917 0.00275059219548684 0.00281115515725502 0.00295594753163631 52.59069533087 5.05541787418165 0.57 0.75 0.57 38.3 119 0 5.75 1.26 3.22 "0.04" 39.3 1.15 264.3 0.23 0.0200819672131148 0.719262295081967 0.260245901639344
"Cristian Techera" "Wing" 2.32848232848233 0.798336798336798 0.371562470469683 0.131547871140571 0.153857288680321 16.7821231429635 16.1634261168045 12.8134171907757 11.3097713097713 4.02894356005789 0.141365976799631 0.891591192967089 0.368087554057781 "VAN" 0.157509157509158 0.0695970695970696 0.412843416311503 -0.475074906367041 0.637231503579952 18.8403717109571 0.663051485224029 27.8752598752599 -0.719738698303078 0.459669873863597 0.405727923627684 0.144534744360669 0.159572810978498 0.164777411506809 2959 7106 4048 14113 1.105 9.294 0.00433032010502727 0.00159158053894896 0.000995292381437226 0.00197514772729114 25.2264795251221 2.99927478752527 1.07 2.21 1.28 27.4 95.4 0.27 4.56 1.81 3.43 "0.4" 36.2 1.81 101.2 0.34 0.0455516014234875 0.604982206405694 0.34626334519573
"Michael Ciani" "CB" 0.0552677029360967 0.0552677029360967 0.0134694877481555 0.00419947344250335 -0.0134694877481555 7.54899331036927 19.837945962221 0 17.9067357512953 17.740932642487 0.150410795280293 0.403671415032816 0.36711053166327 "LAG" 0.0120192307692308 0.00240384615384615 0.909429099985756 4.60215355805243 0.814024390243902 22.9006909672415 0.807675758785591 36.2556131260794 0.230173526032597 0 0.49390243902439 0.489329268292682 0.243713543943189 0.075984222600295 3623 8288 4178 16089 1.216 9.382 0 0.00216056174605397 0.0042462739690012 0.00225344105451423 29.815471320789 3.8643799963845 0.22 0.38 0.22 25.3 61.3 0 4.54 1.42 0.05 "0.03" 25.6 0.05 210.9 0 0.00737704918032787 0.587431693989071 0.404371584699454
"Bradley Wright-Phillips" "F" 2.4159881569208 1.27905255366395 0.40698560186367 0.179338769257499 0.00696905719008399 16.6541680820388 18.2352607506998 13.7142857142857 9.55736491487787 0 0.101142181211488 1.06469139235184 0.364809493917051 "NYRB" 0.15863453815261 0.0742971887550201 0.342643414361797 1.14403301886792 0.636636636636637 13.9621087972175 0.728313979248072 23.6624722427831 -2.1693125748352 0.57957957957958 0.403903903903904 0 0.168455131163547 0.140212197492408 4166 7307 3632 15105 1.276 9.824 0.00329195528427405 0.00130797384903214 0 0.00156653242256095 18.5442572435604 2.4086392755276 0.46 1.35 0.57 24.9 62.8 0.28 5.66 0.18 0.64 "0.51" 55.2 2.74 62.2 0.11 0.0594142259414226 0.790794979079498 0.15020920502092
"Andrew Farrell" "FB/WB" 0.366285119667014 0.899063475546306 0.0209026820251034 0.0747217153364882 -0.00107689343124114 23.8868152939146 22.4167823858425 14.6049515608181 28.20395421436 11.4880332986472 0.174789421414647 0.425994280557144 0.363982242588883 "NER" 0.0134680134680135 0.0325476992143659 0.854429881342169 5.7482895888014 0.70730198019802 20.9485337691708 0.701321046606356 53.8106139438085 0.321837708524562 0.271413955173774 0.524133663366336 0.2134900990099 0.0570666972333078 0.0831106116184782 3898 7333 3442 14673 1.048 10.853 0.00374678080062034 0.00384616858234829 0.00333760409606252 0.00366732187990244 51.346005671573 4.95813267703018 0.63 1 0.67 34.3 115 0.07 7.03 2.27 2.07 "0.02" 35 0.93 394.5 0.5 0.0256410256410256 0.637362637362637 0.336996336996337
"Kim Kee-Hee" "CB" 0 0.295498268564833 0 0.0223878270641639 0 0 24.2202601678607 1.98287153652393 17.8407079646018 20.3893805309735 0.178082535409229 0.389870495305712 0.358502905223258 "SEA" 0.0120663650075415 0.0105580693815988 0.919543565209114 5.75701694915254 0.822490706319703 23.4916114847708 0.799547921026603 39.74451712197 0.911849922907264 0.0498904422574513 0.448884758364313 0.513011152416358 0 0.0757629720569816 4348 8383 4589 17320 1.006 9.559 0.000456042211712035 0.00212820087851626 0.00444309883002255 0.00229471807863568 39.5074722882406 4.15781118547651 0.26 0.26 0.26 28.8 104.2 0.07 4.39 2.07 0.07 "0.02" 29.6 0.22 275.6 0 0.00943877551020408 0.563775510204082 0.426020408163265
"Cristian Penilla" "Wing" 2.50351053159478 1.31594784353059 0.205432799923094 0.180839131375704 0.0321964897946349 20.8311891225925 19.0547190120813 17.0431293881645 13.4162487462387 2.47715736040609 0.132397191574724 0.751855339787109 0.355737879880226 "NER" 0.141768292682927 0.0625 0.473146709287128 1.3726517571885 0.61980198019802 20.2226944670574 0.698397799140525 32.4172517552658 -2.54786044957047 0.525742574257426 0.413861386138613 0.0764147861486656 0.0820578932385116 0.13742119968108 3898 7333 3442 14673 1.048 10.853 0.00437227536894933 0.0018295716277429 0.000719685462058713 0.00220931314354705 30.9324921328872 2.98693925691199 1.79 3.53 1.99 38.3 177.1 0.13 6.47 2.4 3.3 "0.21" 43 2.31 131.7 0.61 0.0515432098765432 0.679012345679012 0.270987654320988
