"First","Last","Player","Season","Team","Games","Minutes","Pos","NumChains/96","TeamChain%","ChainShot%","PlayerShot%","PlayerKP%","xB/96","xGChain/96","xB%","xB% (0)","Comp ($K)"
"Aaron","Herrera","Aaron Herrera",2019,"RSL",32,2971,"FB/WB",28.3702457085157,0.20350770290798,0.19248291571754,0.0216400911161731,0.030751708428246,0.447593416001012,0.523711845252374,0.854655895333661,0.837559704114599,86
"Larrys","Mabiala","Larrys Mabiala",2019,"POR",22,2070,"CB",25.368115942029,0.159093087435758,0.190127970749543,0.0402193784277879,0.0036563071297989,0.444054254923267,0.567828874241982,0.782021265678067,0.681852630977489,793.333
"Maxime","Chanot","Maxime Chanot",2019,"NYC",31,3053,"CB",30.5954798558795,0.180178547783485,0.137718396711202,0.0123329907502569,0.00616649537512847,0.443901898777304,0.480639111584029,0.923565910635837,0.93739040430585,650
"Antonio","Mlinar Delamea","Antonio Mlinar Delamea",2019,"NER",17,1461,"CB",27.5318275154004,0.169887864886318,0.155131264916468,0.0167064439140811,0.00477326968973747,0.443700503344041,0.491116255673598,0.90345309937965,0.946251163787245,425.004
"Luis","Caicedo","Luis Caicedo",2019,"NER",31,2525,"CM",25.5873267326733,0.163919638089041,0.181277860326894,0.0326894502228826,0.011887072808321,0.44003490268543,0.534901015348941,0.822647349806161,0.814562435603224,300
"Alejandro","Fuenmayor","Alejandro Fuenmayor",2019,"HOU",8,753,"CB",30.597609561753,0.20064006270002,0.1125,0.00833333333333333,0,0.43951906305524,0.460896194480308,0.953618338183129,1,172.508
"Donny","Toia","Donny Toia",2019,"RSL",24,2279,"FB/WB",28.517770952172,0.189068094710533,0.1698670605613,0.0162481536189069,0.0206794682422452,0.438504280777001,0.469764743393894,0.933455068613607,0.9400251466664,131.254
"Dion","Pereira","Dion Pereira",2019,"ATL",18,739,"Wing",22.0838971583221,0.186799881978288,0.258823529411765,0.0176470588235294,0.0529411764705882,0.43097901472367,0.617231984913555,0.698244785198599,0.795478190443366,56.25
"Zlatan","Ibrahimovic","Zlatan Ibrahimovic",2019,"LAG",29,2807,"F",23.0851442821518,0.153372092596197,0.351111111111111,0.211851851851852,0.0577777777777778,0.429885898146268,1.18045424753726,0.364169893956606,0.357584669672185,7200
"Kyle","Smith","Kyle Smith",2019,"ORL",23,1514,"FB/WB",25.2998678996037,0.20239894319683,0.150375939849624,0.012531328320802,0.0075187969924812,0.42816907955777,0.45953412583742,0.931745991176406,0.987392649040203,70.25
"Ezequiel","Barco","Ezequiel Barco",2019,"ATL",15,1029,"Wing",31.3469387755102,0.179947983785937,0.282738095238095,0.0922619047619048,0.0952380952380952,0.427590178246617,0.906546213538251,0.471669476813247,0.436746246224089,1425
"Jefferson","Savarino","Jefferson Savarino",2019,"RSL",28,2455,"Wing",25.1046843177189,0.169340197758644,0.313084112149533,0.118380062305296,0.0623052959501558,0.426560447744573,0.725019837432724,0.588343140037399,0.602982460655218,498.696
"Dave","Romney","Dave Romney",2019,"LAG",12,986,"FB/WB",24.7302231237323,0.171341037808768,0.192913385826772,0.031496062992126,0.0275590551181102,0.425891800788814,0.602404105271774,0.706986883159891,0.780533209122984,118.95
"Shamit","Shome","Shamit Shome",2019,"MTL",26,1738,"CM",22.7019562715765,0.173603195017938,0.170316301703163,0.0194647201946472,0.0218978102189781,0.425442645774142,0.564390581731161,0.753808903878547,0.561560816240261,119
"Cristian","Casseres Jr","Cristian Casseres Jr",2019,"NYRB",23,1952,"CDM",27.7868852459016,0.168183779119931,0.205309734513274,0.0424778761061947,0.0389380530973451,0.425165466625136,0.6417139645333,0.662546695449189,0.690629532694017,118.75
"Hector","Villalba","Hector Villalba",2019,"ATL",20,1007,"Wing",25.4538232373386,0.180523569059139,0.314606741573034,0.134831460674157,0.052434456928839,0.424952847310026,0.868082653855898,0.489530398312243,0.492360569162371,830.25
"Rudy","Camacho","Rudy Camacho",2019,"MTL",17,1570,"CB",35.0980891719745,0.227301910828025,0.111498257839721,0.0156794425087108,0.00696864111498258,0.423876590198328,0.561448221318845,0.754970047287068,0.618209074451433,749.153
"Saad","Abdul-Salaam","Saad Abdul-Salaam",2019,"SEA",17,1186,"FB/WB",24.9308600337268,0.208370019947569,0.152597402597403,0.00324675324675325,0.0227272727272727,0.42368746266511,0.506119932678492,0.837128584173455,0.80447500085859,70.25
"Johan","Blomberg","Johan Blomberg",2019,"COL",3,96,"CM",24,0.227129337539432,0.416666666666667,0.0833333333333333,0.0416666666666667,0.423307701775159,0.58737623892389,0.720675563163204,0.476535424030065,250.962
"Mathieu","Deplagne","Mathieu Deplagne",2019,"CIN",33,3100,"FB/WB",28.6761290322581,0.188846988238778,0.150107991360691,0.0248380129589633,0.00971922246220302,0.422663326833391,0.527423289193594,0.801374030107059,0.754581393506445,254.4
"Artur","Artur","Artur",2019,"CLB",30,2645,"CDM",32.4113421550095,0.20282441899255,0.156774916013438,0.0167973124300112,0.0156774916013438,0.422432742343831,0.485594245342268,0.869929465589284,0.852440277788784,411.633
"Josef","Martinez","Josef Martinez",2019,"ATL",29,2757,"F",18.4200217627856,0.10813373099611,0.387523629489603,0.213610586011342,0.054820415879017,0.422295468272636,0.987971494614173,0.427436895269487,0.478850395055743,3058.333
"Lamine","Sane","Lamine Sane",2019,"ORL",26,2470,"CB",25.1076923076923,0.172242744063325,0.151702786377709,0.0123839009287926,0.0123839009287926,0.421799566474673,0.466576158357681,0.90403154751709,0.796388130710183,950
"Danilo","Silva","Danilo Silva",2019,"LAFC",5,252,"CB",28.1904761904762,0.223379367594898,0.189189189189189,0.027027027027027,0.0135135135135135,0.420154964361796,0.524390761766701,0.801224954738467,0.573921898977301,200
"Botond","Barath","Botond Barath",2019,"SKC",21,1877,"CB",28.5903036760789,0.192805516119992,0.134168157423971,0.0161001788908766,0.0035778175313059,0.419645842537975,0.464280541602887,0.903862654009117,0.944395471680349,297.333
"Victor","Giro","Victor Giro",2019,"VAN",18,882,"FB/WB",22.8571428571429,0.195918367346939,0.223809523809524,0.0333333333333333,0.0285714285714286,0.419044869344379,0.556501193695277,0.752999048504889,0.69064907584225,112.438
"Hassani","Dotson","Hassani Dotson",2019,"MIN",24,1539,"FB/WB",25.8245614035088,0.202678048948401,0.183574879227053,0.036231884057971,0.0265700483091787,0.418256404673345,0.49929782070231,0.837689225410651,0.940043637184552,56.25
"Daniel","Royer","Daniel Royer",2019,"NYRB",31,2485,"Wing",21.517907444668,0.126025907951012,0.308797127468582,0.1508078994614,0.0484739676840215,0.417097732892702,0.901112194110748,0.462869924098974,0.500267200091112,768.75
"Luis","Silva","Luis Silva",2019,"SEA",5,215,"F",20.9860465116279,0.172299232443579,0.340425531914894,0.234042553191489,0.0212765957446809,0.417012671133378,0.879404388094884,0.474198988291134,0.686295026125599,NA
"Yordy","Reyna","Yordy Reyna",2019,"VAN",25,2141,"Wing",22.4194301728164,0.156429180664363,0.296,0.12,0.048,0.415876638304875,0.666607659307534,0.62387017685468,0.585681739115876,713.14
"Alberth","Elis","Alberth Elis",2019,"HOU",26,2092,"Wing",20.5124282982792,0.140274365006643,0.355704697986577,0.176733780760626,0.0760626398210291,0.415754942818895,1.07394569618762,0.387128459376277,0.416854377770282,650.34
"Kei","Kamara","Kei Kamara",2019,"COL",29,2739,"F",20.223439211391,0.138385969119948,0.305025996533795,0.159445407279029,0.0329289428076256,0.414091729943476,0.856543785629878,0.483444906017227,0.387459605791043,750
"Jon","Erice","Jon Erice",2019,"VAN",21,1876,"CM",32.9040511727079,0.229106457104398,0.152410575427683,0.0031104199066874,0.0139968895800933,0.413961901473093,0.459405893816558,0.901080954869921,0.861293062892729,752.364
"Gerso","Gerso","Gerso",2019,"SKC",24,1853,"Wing",17.7182946573125,0.116185538736475,0.339181286549708,0.114035087719298,0.0818713450292398,0.413959525686179,0.917490077583295,0.451186923761143,0.355655834705436,NA
"James","Sands","James Sands",2019,"NYC",19,1602,"CB",29.4232209737828,0.189505491017584,0.134419551934827,0.00407331975560081,0.00814663951120163,0.413856438126157,0.469317085440527,0.881826916098077,0.88288175592687,105
"Everton","Luiz","Everton Luiz",2019,"RSL",27,2263,"CDM",24.8166151126823,0.175038821327696,0.203418803418803,0.0136752136752137,0.0222222222222222,0.413795757451761,0.47013902962153,0.880156148245921,0.851089654721727,1100
"Youness","Mokhtar","Youness Mokhtar",2019,"CLB",8,472,"Wing",22.9830508474576,0.143196578488833,0.327433628318584,0.123893805309735,0.0884955752212389,0.412754623731079,0.838029181183101,0.492530132600354,0.274402427025797,NA
"Omar","Gonzalez","Omar Gonzalez",2019,"TOR",14,1353,"CB",28.6651884700665,0.174787734573576,0.146039603960396,0.0297029702970297,0.00247524752475248,0.412295288690312,0.4925081620738,0.837133920693342,0.957924336522391,NA
"Nemanja","Nikolic","Nemanja Nikolic",2019,"CHI",30,2080,"F",17.6307692307692,0.124218665317773,0.301047120418848,0.12565445026178,0.0575916230366492,0.411364171740857,0.993491786504544,0.414058955825072,0.454527102234995,1913.333
"Harrison","Afful","Harrison Afful",2019,"CLB",22,2063,"FB/WB",31.1313620940378,0.190777149322794,0.158445440956652,0.0269058295964126,0.0239162929745889,0.411195139663911,0.510866940052603,0.804896749869098,0.912007199377514,363.8
"Kevin","Garcia","Kevin Garcia",2019,"HOU",12,894,"CB",28.3489932885906,0.224546481493787,0.0946969696969697,0.00378787878787879,0.00378787878787879,0.410000208613764,0.41908679591038,0.978318125540374,0.952933631317259,72.361
"Michael","Mancienne","Michael Mancienne",2019,"NER",15,1285,"CB",26.5214007782101,0.156745867483511,0.109859154929577,0.00845070422535211,0,0.409252398808469,0.436032499680399,0.938582328400844,0.914562257635494,995.676
"Brandon","Bye","Brandon Bye",2019,"NER",30,2873,"FB/WB",24.9940828402367,0.153024996981041,0.183155080213904,0.0294117647058824,0.0320855614973262,0.409182619619767,0.548333627721658,0.74622930079983,0.75916482373548,63.245
"Lalas","Abubakar","Lalas Abubakar",2019,"CLB,COL",23,2245,"CB",19.584855233853,0.135637359343155,0.176855895196507,0.0283842794759825,0.00873362445414847,0.408406219782816,0.488261000577856,0.836450626405688,0.879607713453922,144.938
"Paul","Arriola","Paul Arriola",2019,"DCU",29,2609,"Wing",24.1747796090456,0.182760325511554,0.251141552511416,0.091324200913242,0.0593607305936073,0.408018723497922,0.71366641954431,0.571721903012405,0.483838294279649,707
"Graham","Smith","Graham Smith",2019,"SKC",11,955,"CB",27.4429319371728,0.202191728940992,0.172161172161172,0.0256410256410256,0.00732600732600733,0.408001380605902,0.518457494672576,0.786952420976321,0.652721210859676,57.225
"Bill","Tuiloma","Bill Tuiloma",2019,"POR",24,2093,"CB",23.8050645007167,0.152637335831472,0.208092485549133,0.0520231213872832,0.00192678227360308,0.407523556210912,0.519611588359593,0.784284964654962,0.779536606929901,107.508
"Krisztian","Nemeth","Krisztian Nemeth",2019,"SKC",24,1679,"F",19.6688505062537,0.144668223153567,0.322674418604651,0.15406976744186,0.061046511627907,0.40502717783881,0.996128820096243,0.406601204249545,0.39692044721749,1063.667
"Bojan","Bojan","Bojan",2019,"MTL",8,637,"CAM",25.3186813186813,0.16657027183343,0.267857142857143,0.107142857142857,0.0357142857142857,0.404834214441163,0.741951787609179,0.545634125022701,0.454834689169534,NA
"Dillon","Serna","Dillon Serna",2019,"COL",14,647,"FB/WB",26.4111282843895,0.241197518578899,0.207865168539326,0.0449438202247191,0.0393258426966292,0.404617423571457,0.671335143095964,0.602705560304057,0.79338324541366,120
"Omir","Fernandez","Omir Fernandez",2019,"NYRB",18,650,"CDM",19.0523076923077,0.137341425094729,0.317829457364341,0.0930232558139535,0.0542635658914729,0.403235766305972,0.788405117020807,0.511457571241677,0.519785633531303,95
"Santiago","Patino","Santiago Patino",2019,"ORL",11,382,"F",11.0575916230366,0.10290482897919,0.409090909090909,0.25,0.0681818181818182,0.401870777500697,1.06035785218205,0.378995427509411,0.422497253535755,76.781
"Erickson","Gallardo","Erickson Gallardo",2019,"TOR",5,251,"Wing",17.9760956175299,0.121954515722726,0.25531914893617,0.0638297872340425,0.0851063829787234,0.400439871065385,0.730268407166898,0.548346152093455,0.311100318115194,NA
"Hector","Jimenez","Hector Jimenez",2019,"CLB",23,1721,"FB/WB",30.3451481696688,0.20449411306838,0.148897058823529,0.0128676470588235,0.0275735294117647,0.400327510996455,0.465684942899644,0.85965311333402,0.843835003795165,200
"John","Nelson","John Nelson",2019,"FCD",9,510,"FB/WB",32.3764705882353,0.248412817812547,0.180232558139535,0.0116279069767442,0.0406976744186047,0.40025312246183,0.448189431885285,0.89304453426799,0.802441153325916,113
"Wilfried","Moimbe","Wilfried Moimbe",2019,"MIN",4,347,"FB/WB",19.3659942363112,0.141357622162856,0.214285714285714,0.0285714285714286,0.0142857142857143,0.397030370600401,0.408516780214246,0.97188264920765,0.987467219462037,NA
"Justen","Glad","Justen Glad",2019,"RSL",23,2210,"CB",27.3230769230769,0.184941368225653,0.171701112877583,0.014308426073132,0.00317965023847377,0.396578485050068,0.466097022955551,0.850849641852115,0.949799929798077,345
"Vincent","Bezecourt","Vincent Bezecourt",2019,"NYRB",8,480,"CAM",18,0.114014251781473,0.255555555555556,0.122222222222222,0.0444444444444444,0.396533469652105,0.579177892384151,0.684648835644949,0.28686455514336,73.296
"Andres","Flores","Andres Flores",2019,"POR",15,844,"Wing",25.8199052132701,0.202244688354596,0.229074889867841,0.0440528634361234,0.026431718061674,0.396522973962509,0.490675942496624,0.808115784003896,0.881381116467692,70.25
"Heber","Heber","Heber",2019,"NYC",22,1693,"F",21.4341405788541,0.137318314716013,0.312169312169312,0.14021164021164,0.0634920634920635,0.39632126784376,0.94215013544859,0.420656170319455,0.316855669514226,788.75
"Maikel","van der Werff","Maikel van der Werff",2019,"CIN",11,1076,"CB",23.5539033457249,0.166191749071824,0.147727272727273,0.0113636363636364,0.0151515151515152,0.395892162216095,0.463952496350417,0.853303226796484,0.791498435640025,NA
"Carter","Manley","Carter Manley",2019,"MIN",1,101,"FB/WB",23.7623762376238,0.165016501650165,0.16,0,0,0.393931451901272,0.393931451901272,1,NA,NA
"Roland","Lamah","Roland Lamah",2019,"CIN",28,1888,"Wing",22.8305084745763,0.15985352270271,0.244988864142539,0.0601336302895323,0.0556792873051225,0.393916997012002,0.639084008446806,0.616377489978752,0.563928125435095,806.25
"Kyle","Duncan","Kyle Duncan",2019,"NYRB",13,1171,"FB/WB",25.9880444064902,0.155545385490043,0.192429022082019,0.0189274447949527,0.028391167192429,0.393245721962989,0.483566400390912,0.813219697739735,0.79001048775563,57.225
"Tommy","Smith","Tommy Smith",2019,"COL",27,2614,"CB",20.3091048201989,0.13657430389673,0.175406871609403,0.0397830018083183,0.0126582278481013,0.391651917042823,0.51478205381726,0.760811131892825,0.531321252923904,640
"Jacori","Hayes","Jacori Hayes",2019,"FCD",18,949,"CDM",31.1570073761855,0.278187565858799,0.159090909090909,0.0227272727272727,0.012987012987013,0.386760029251325,0.435209552091604,0.888675414849164,0.783341285387096,79.163
"Peter-Lee","Vassell","Peter-Lee Vassell",2019,"LAFC",6,206,"CM",29.3592233009709,0.262135922330097,0.253968253968254,0.0793650793650794,0.0634920634920635,0.386068155648836,0.596373990688955,0.647359143216214,1,72.75
"Erik","Godoy","Erik Godoy",2019,"VAN",29,2802,"CB",26.5867237687366,0.181244708343527,0.144329896907216,0.0167525773195876,0.0077319587628866,0.385909787003474,0.436717471521923,0.883660059806198,0.834433816623517,449.318
"Tommy","McNamara","Tommy McNamara",2019,"HOU",33,1680,"Wing",20.8571428571429,0.171685137013149,0.238356164383562,0.0493150684931507,0.0575342465753425,0.385581091901557,0.601653918619418,0.640868579043462,0.57230689918581,165
"Ballou","Tabla","Ballou Tabla",2019,"MTL",4,144,"Wing",23.3333333333333,0.202898550724638,0.2,0.0571428571428571,0.0571428571428571,0.384130362048191,0.515599022630606,0.745017630344493,0,NA
"Michael","Barrios","Michael Barrios",2019,"FCD",32,2948,"Wing",21.5576662143826,0.151681028773141,0.338368580060423,0.081570996978852,0.123867069486405,0.383881179493592,0.898496276249925,0.42724849244318,0.445895292348891,500
"Zdenek","Ondrasek","Zdenek Ondrasek",2019,"FCD",17,830,"F",16.655421686747,0.125896918041218,0.347222222222222,0.166666666666667,0.0763888888888889,0.382090739791806,1.11220922035193,0.343542143690288,0.512330241636629,522.25
"Waylon","Francis","Waylon Francis",2019,"CLB",17,1482,"FB/WB",31.5465587044534,0.19579828330621,0.131416837782341,0.00616016427104723,0.0102669404517454,0.378490988662905,0.439159260955067,0.861853596892792,0.939138340388848,199.167
"Brian","Fernandez","Brian Fernandez",2019,"POR",19,1540,"F",16.3324675324675,0.108388712230836,0.469465648854962,0.255725190839695,0.0763358778625954,0.378153065537226,1.01070755438593,0.374146867604032,0.292680676385013,1275.8
"Rasmus","Schuller","Rasmus Schuller",2019,"MIN",15,977,"CM",28.1023541453429,0.206028989335358,0.185314685314685,0.0524475524475524,0.0314685314685315,0.377434478766108,0.530154672407002,0.711932759269074,0.619206061570168,300.004
"Emmanuel","Ledesma","Emmanuel Ledesma",2019,"CIN",26,1904,"Wing",20.9747899159664,0.162643763142,0.290865384615385,0.115384615384615,0.0865384615384615,0.377042043274102,0.618341499515439,0.609763445554875,0.665214817194505,280.833
"Mohammed","Adams","Mohammed Adams",2019,"ATL,CHI",14,627,"CDM",25.2631578947368,0.201759389918035,0.175757575757576,0.0181818181818182,0.0303030303030303,0.376612580256551,0.451133435531469,0.834814160499705,0.807048024693118,135
"Clement","Bayiha","Clement Bayiha",2019,"MTL",11,510,"Wing",22.0235294117647,0.23072268907563,0.179487179487179,0.0170940170940171,0.0512820512820513,0.376158582047085,0.472201402565866,0.796606236243899,0.867689910037351,67.125
"Daniel","Salloi","Daniel Salloi",2019,"SKC",27,1652,"Wing",19.5254237288136,0.147258782312281,0.31547619047619,0.142857142857143,0.0505952380952381,0.37508614750957,0.780910904795356,0.480318747255635,0.610414295807499,144.125
"Ashtone","Morgan","Ashtone Morgan",2019,"TOR",9,346,"FB/WB",23.5838150289017,0.208706327689396,0.129411764705882,0.0117647058823529,0,0.374478791647036,0.374478791647036,1,1,133.5
"Tsubasa","Endoh","Tsubasa Endoh",2019,"TOR",13,915,"Wing",22.1377049180328,0.173158943402182,0.265402843601896,0.0900473933649289,0.0473933649289099,0.374006225611063,0.630396497495626,0.593287283633199,0.492328163317867,74.25
"Francois","Affolter","Francois Affolter",2019,"SJE",1,97,"CB",33.6494845360825,0.212971421114446,0.147058823529412,0,0,0.370388205400407,0.370388205400407,1,1,273
"Joseph","Mora","Joseph Mora",2019,"DCU",20,1719,"FB/WB",24.2931937172775,0.186583669103514,0.204597701149425,0.0160919540229885,0.0344827586206897,0.370192545143927,0.477865148438243,0.774679941305176,0.811798027021682,164.25
"Chad","Marshall","Chad Marshall",2019,"SEA",8,765,"CB",26.8549019607843,0.175235901864824,0.144859813084112,0.0327102803738318,0,0.369617983927259,0.483814006540971,0.763967100849029,0.598401172744205,366.25
"Jeremy","Ebobisse","Jeremy Ebobisse",2019,"POR",34,2490,"F",16.9638554216867,0.115585387642755,0.336363636363636,0.120454545454545,0.0477272727272727,0.369333159934993,0.697963822454953,0.529158028042106,0.660712357158945,238
"Alex","Roldan","Alex Roldan",2019,"SEA",9,487,"Wing",20.5010266940452,0.171956421478478,0.211538461538462,0.0384615384615385,0.0192307692307692,0.368771306543262,0.430852185574204,0.855911421342321,0.771554867840488,57.225
"Brent","Kallman","Brent Kallman",2019,"MIN",16,1392,"CB",25.3103448275862,0.178320351053007,0.119891008174387,0.00272479564032698,0.00272479564032698,0.368658126826205,0.382796372108673,0.963065884860439,0.942879672377631,136.456
"Ike","Opara","Ike Opara",2019,"MIN",30,2761,"CB",23.6436073886273,0.165920051850016,0.158823529411765,0.0323529411764706,0.0117647058823529,0.368491271151011,0.500826491197941,0.735766333505254,0.693611579365739,367.917
"Abu","Danladi","Abu Danladi",2019,"MIN",23,804,"F",18.1492537313433,0.169964509699062,0.342105263157895,0.144736842105263,0.0657894736842105,0.367879266550958,0.852975326329453,0.431289458434896,0.381735704726505,180
"Sebastien","Ibeagha","Sebastien Ibeagha",2019,"NYC",22,1221,"CB",27.3611793611794,0.212251743986582,0.140804597701149,0.00862068965517241,0.0028735632183908,0.367861421837813,0.375870827578517,0.978691068438848,0.987658101971499,74.25
"Eric","Miller","Eric Miller",2019,"MIN,NYC",10,824,"FB/WB",24.3495145631068,0.166891806464063,0.138755980861244,0.0143540669856459,0.00478468899521531,0.367391438064433,0.464676718218557,0.790638789636181,0.879486675882638,124.425
"Steven","Birnbaum","Steven Birnbaum",2019,"DCU",34,3295,"CB",24.7647951441578,0.176594596246092,0.164705882352941,0.0329411764705882,0.00588235294117647,0.365959951901381,0.473793855070288,0.772403331079696,0.751423330037275,550
"Kamal","Miller","Kamal Miller",2019,"ORL",16,1470,"FB/WB",26.9061224489796,0.200324783240425,0.116504854368932,0.00242718446601942,0.00970873786407767,0.365232610356106,0.372717743634144,0.979917421679324,0.93371200904869,56.25
"Jonathan","Lewis","Jonathan Lewis",2019,"COL,NYC",22,1199,"Wing",17.2143452877398,0.138470053502843,0.302325581395349,0.0837209302325581,0.0883720930232558,0.362870253579098,0.7565164820505,0.479659415477052,0.330437357895771,121
"Jozy","Altidore","Jozy Altidore",2019,"TOR",22,1799,"F",20.0644802668149,0.136619797545629,0.340425531914894,0.125,0.0585106382978723,0.362509707193279,0.982337524572248,0.36902764897547,0.288269576518561,6332.25
"Michael","Salazar","Michael Salazar",2019,"HOU",7,185,"Wing",20.2378378378378,0.219976498237368,0.230769230769231,0.0256410256410256,0.0256410256410256,0.361999570663196,0.445960432315539,0.811730244281097,1,NA
"Carlos","Gruezo","Carlos Gruezo",2019,"FCD",9,851,"CM",31.924794359577,0.223423910759092,0.127208480565371,0.0247349823321555,0.0141342756183746,0.360995797697342,0.402595637033021,0.896670913668478,0.885733690310407,1025.75
"Alex","Crognale","Alex Crognale",2019,"CLB",12,976,"CB",24.2950819672131,0.164992067689053,0.125506072874494,0.0161943319838057,0,0.358830683516337,0.420579305622676,0.853181977142411,0.637700205119328,104.504
"Russell","Teibert","Russell Teibert",2019,"VAN",27,2333,"CM",22.6729532790399,0.160253858254994,0.152450090744102,0.014519056261343,0.0254083484573503,0.357330803937332,0.38697378198091,0.923397967966108,0.925804096727651,190
"Erik","Hurtado","Erik Hurtado",2019,"SKC",13,879,"F",16.0546075085324,0.121554978224183,0.360544217687075,0.136054421768707,0.0408163265306122,0.354413765756064,0.70893773185157,0.499922277842967,0.555854466097282,NA
"Juan","Fernando Caicedo","Juan Fernando Caicedo",2019,"NER",27,1164,"F",18.1443298969072,0.130639175257732,0.281818181818182,0.122727272727273,0.0409090909090909,0.352854347735184,0.872827245235429,0.404265964039663,0.355723683814484,500
"Darwin","Ceren","Darwin Ceren",2019,"HOU",13,592,"CDM",31.9459459459459,0.3094614733959,0.17258883248731,0.0203045685279188,0.0355329949238579,0.352182585517274,0.40893229047951,0.861224691022343,0.819082692271311,349.375
"Michael","Boxall","Michael Boxall",2019,"MIN",29,2768,"CB",22.7861271676301,0.153068725471687,0.140030441400304,0.0136986301369863,0.0060882800608828,0.351802689452455,0.414648000741969,0.848436960561587,0.889775768012252,317.333
"Nick","Hagglund","Nick Hagglund",2019,"CIN",22,1946,"CB",25.0606372045221,0.167629680297807,0.12992125984252,0.0196850393700787,0.0078740157480315,0.351707817498271,0.384971869611535,0.913593551272122,0.904030482265395,147.129
"Adama","Diomande","Adama Diomande",2019,"LAFC",25,1542,"F",17.9299610894942,0.120789282467624,0.402777777777778,0.197916666666667,0.0625,0.351205980357234,1.08112179659714,0.324853297253525,0.33031615401155,935
"Kofi","Opare","Kofi Opare",2019,"COL",3,290,"CB",23.1724137931034,0.137385852528281,0.157142857142857,0.0428571428571429,0,0.350194008503296,0.415766346519488,0.842285604486466,1,70.25
"Micheal","Azira","Micheal Azira",2019,"CHI,MTL",23,1797,"CM",26.1235392320534,0.181140006734166,0.165644171779141,0.0204498977505112,0.0265848670756646,0.349807539213616,0.432970585781377,0.807924488871045,0.827834670387812,146.625
"Andrew","Farrell","Andrew Farrell",2019,"NER",29,2811,"CB",24.8964781216649,0.152448873633505,0.131687242798354,0.00137174211248285,0.00274348422496571,0.349775172222671,0.370599386501355,0.943809366563515,0.956858142851643,294.23
"Kekuta","Manneh","Kekuta Manneh",2019,"CIN",27,1618,"Wing",21.3003708281829,0.166361010228794,0.264623955431755,0.0807799442896936,0.0612813370473538,0.349155117705409,0.617903808599292,0.56506387053496,0.486680924269896,391.667
"Lucas","Rodriguez","Lucas Rodriguez",2019,"DCU",33,2922,"Wing",22.6694045174538,0.167695662200398,0.250724637681159,0.0594202898550725,0.0318840579710145,0.347015217374775,0.546558963995271,0.634909022144915,0.592740242679418,298.55
"Roman","Torres","Roman Torres",2019,"SEA",17,1245,"CB",23.3638554216867,0.17314103843447,0.132013201320132,0.0462046204620462,0.0033003300330033,0.346844817193197,0.462826149205007,0.74940626796686,0.756460054674456,740
"Carlos","Ascues","Carlos Ascues",2019,"ORL",17,1205,"CM",21.5103734439834,0.153710108679158,0.159259259259259,0.0333333333333333,0.0296296296296296,0.346341162603444,0.484108543289438,0.715420472132372,0.872186561359586,451.5
"Maximiliano","Urruti","Maximiliano Urruti",2019,"MTL",31,2600,"F",18.4246153846154,0.129927906488416,0.288577154308617,0.106212424849699,0.0541082164328657,0.346120780240825,0.640473146913383,0.540414195206898,0.519688524375946,1071
"Romario","Williams","Romario Williams",2019,"ATL,CLB",9,196,"F",17.6326530612245,0.148589772987847,0.361111111111111,0.194444444444444,0.0833333333333333,0.345618317091187,0.867979791415698,0.398187055170345,0.716223672030453,78.65
"Tim","Parker","Tim Parker",2019,"NYRB",31,2595,"CB",22.6404624277457,0.130577550746068,0.148692810457516,0.0261437908496732,0.0065359477124183,0.344022852587608,0.401109589788761,0.85767795471752,0.896764072069093,752.2
"Kemar","Lawrence","Kemar Lawrence",2019,"NYRB",22,1876,"FB/WB",24.1535181236674,0.136600873707116,0.141949152542373,0.0105932203389831,0.0211864406779661,0.342904866207903,0.412868155707871,0.830543265367572,0.812931719167075,382.75
"Dairon","Asprilla","Dairon Asprilla",2019,"POR",12,608,"Wing",20.3684210526316,0.158714969241285,0.27906976744186,0.147286821705426,0.0232558139534884,0.342341855100537,0.781611887929429,0.437994688140473,0.401845808356419,213.75
"Lawrence","Olum","Lawrence Olum",2019,"MIN",10,606,"CDM",25.980198019802,0.233845166694887,0.152439024390244,0.0121951219512195,0.024390243902439,0.34095853060132,0.476434462972331,0.71564623699592,0.613833211093793,70.25
"Eryk","Williamson","Eryk Williamson",2019,"POR",5,253,"CM",26.1818181818182,0.177383592017738,0.246376811594203,0.0579710144927536,0,0.340110153192301,0.515705841477306,0.659504170474415,0.497349858344478,136.5
"Orji","Okwonkwo","Orji Okwonkwo",2019,"MTL",28,1845,"Wing",20.3447154471545,0.150821295345598,0.30690537084399,0.138107416879795,0.0460358056265985,0.339665667133956,0.74281239748585,0.457269787477432,0.48569474486721,220
"Lassi","Lappalainen","Lassi Lappalainen",2019,"MTL",11,730,"Wing",19.3315068493151,0.135789639426862,0.251700680272109,0.108843537414966,0.0340136054421769,0.33950222787794,0.677212841228794,0.501322785406605,0.123471517916461,NA
"Nedum","Onuoha","Nedum Onuoha",2019,"RSL",27,2505,"CB",23.9904191616766,0.16336477108834,0.166134185303514,0.0143769968051118,0.00319488817891374,0.338401426117682,0.408685657447302,0.828023738908228,0.861223607497212,NA
"Harry","Novillo","Harry Novillo",2019,"MTL",11,483,"Wing",22.2608695652174,0.174160430453337,0.258928571428571,0.0982142857142857,0.0892857142857143,0.338319120042028,0.590875279115606,0.572572811894259,0.812416622769356,616.667
