"Player" "Pos" "shots" "KP" "xG" "xA" "xPlace" "ShotDist" "KPDist" "A3Passes" "M3Passes" "D3Passes" "percChain" "xGChain" "xB" "Team" "ShotChainPerc" "KPChainPerc" "xBperc" "Vertical" "PassPct" "PassDistance" "xPassPerc" "Passes" "PassScore" "A3perc" "M3perc" "D3perc" "xGper" "xAper" "cluster"
"Alphonso Davies" "Wing" 1.13457872664888 1.42737323675181 0.156949362704766 0.218243996972557 0.0632870294091495 20.2717454694011 18.0123678477288 13.9809378574152 15.2104857363146 4.78701198299188 0.162560361650893 0.824972992085939 0.471058192702471 "VAN" 0.0537974683544304 0.0632911392405063 0.570998320213372 -1.57617647058824 0.755965292841649 16.3583950669419 0.761950453276667 33.7445672893633 -0.201966649037121 0.414316702819958 0.450753616304605 0.14186022721651 0.138332721228024 0.152899039545678 "attack"
"Andres Flores" "CM" 1.03067484662577 0.957055214723926 0.112423868145912 0.0874263553837861 -0.0507435781639699 23.6202936486783 19.987566111322 11.7613365155131 22.3803680981595 6.04358353510896 0.212466893797136 0.63525928106187 0.469069850991495 "POR" 0.0419161676646707 0.0568862275449102 0.738391181325867 2.1716095890411 0.817164179104478 17.5655507889406 0.801732286428616 39.4601226993865 0.608944378473273 0.298056258089029 0.567164179104477 0.153156734487369 0.109077919689188 0.091349332868956 "mf"
"Cristhian Paredes" "CM" 0.967741935483871 0.774193548387097 0.0823518165368267 0.0540158846171679 0.00453441298626777 28.4295125355028 21.9722249639363 7.09677419354839 23.3548387096774 5.61290322580645 0.182188488298545 0.641000125752301 0.466572829825348 "POR" 0.0580474934036939 0.029023746701847 0.727882587039684 3.607 0.822898032200358 17.9764916864273 0.823978173884701 36.0645161290323 -0.0389547871966524 0.196779964221825 0.647584973166367 0.155635062611807 0.0850968770880543 0.0697705176305085 "mf"
"Kendall Waston" "CB" 0.31960049937578 0.119850187265918 0.0390392759880687 0.0171189887926263 -0.0248197882919766 20.0578429621438 16.5638524669548 1.51025991792066 18.9510664993726 18.5094102885822 0.156613718615971 0.629783260713971 0.466087274919215 "VAN" 0.0582010582010582 0.0123456790123457 0.740075679990007 7.67713520749665 0.781380753138075 24.3006725834508 0.757424645655824 38.3839397741531 0.919529786821889 0.0393461412978153 0.493723849372383 0.482217573221757 0.122150234634543 0.142836562738475 "def"
"Maxime Chanot" "CB" 0.0576923076923077 0.0576923076923077 0.0116336764360188 0.00124716387927179 -0.0116336764360188 11.0908295451693 36.5641354335092 0 23.7115384615385 34.8461538461538 0.207280492145 0.565807510845991 0.465706769067928 "NYC" 0.0182119205298013 0.0033112582781457 0.823083398754474 4.09247184684685 0.862973760932945 21.5729914200278 0.828535647474526 59.3653846153846 2.04443185088726 0 0.399416909620992 0.586977648202137 0.201650391557659 0.021617507240711 "def"
"Daniel Salloi" "Wing" 2.61782661782662 1.44566544566545 0.241998310858513 0.163481713227947 0.0519517973925999 21.6649306888402 21.92158321897 17.2307692307692 8.8597210828548 1.96243093922652 0.133917639551119 0.965664355899721 0.464058422141644 "SKC" 0.149805447470817 0.0739299610894942 0.480558715154475 -4.36765306122449 0.766714082503556 15.5738946681639 0.801741871230336 27.4676434676435 -0.962130812207129 0.627311522048362 0.322551189849665 0.0714451875545216 0.09244245176918 0.11308405670075 "attack"
"Dejan Jakovic" "CB" 0 0 0 0 0 0 0 0 22.468085106383 19.8756137479542 0.16553058313503 0.480788657594772 0.462628485385431 "LAFC" 0.00914634146341463 0 0.962228368073011 6.02624731182796 0.848540145985402 18.6115010950664 0.808721122110983 43.050736497545 1.71423830440704 0 0.521897810218979 0.461678832116789 0 0 "def"
"Ignacio Piatti" "Wing" 2.64072458906407 1.70680979537068 0.24070534675667 0.246995098968661 -0.00796346616735693 22.3331765978785 18.4102719432211 14.4273733646427 14.7816169070782 2.85229202037351 0.148281560910103 0.872582963160422 0.461589229214164 "MTL" 0.126187245590231 0.0705563093622795 0.528991796427387 -0.465 0.776867963152508 18.4677091123599 0.805143021596186 31.4632673599463 -0.889625723431551 0.45854657113613 0.46980552712385 0.0906546668450768 0.0911512498325246 0.144711554643392 "attack"
"Bismark Boateng" "CM" 0.798185941043084 0.653061224489796 0.037585838528526 0.072574446260389 0.0359299312784931 26.9885055365013 26.3167351054271 11.3704292527822 30.984126984127 9.65079365079365 0.216738220867608 0.535682492028498 0.45942365814124 "COL" 0.0276497695852535 0.0207373271889401 0.857641728034671 0.141210247349824 0.798307475317348 18.7153776354905 0.801340444357632 51.4467120181406 -0.156036284775424 0.221013720930754 0.602256699576869 0.187588152327221 0.0470890761110226 0.111129620836221 "mf"
"Marcel de Jong" "FB/WB" 0.385026737967914 0.705882352941177 0.0131904175197584 0.0774071334436285 0.0050284984488953 28.4795749935751 18.8253570977544 9.0991917707568 28.0325203252033 14.5026737967914 0.198644679174919 0.555008628589676 0.459271766390365 "VAN" 0.0210280373831776 0.0327102803738318 0.827503830989823 6.2632058287796 0.698473282442748 20.7762448813055 0.684781813228612 50.4385026737968 0.690577206565416 0.180401702834131 0.555776219339802 0.287531806615775 0.0342584455027059 0.109660105711807 "mf"
"Marquinhos Pedroso" "FB/WB" 0.305732484076433 0.382165605095541 0.00732751422711694 0.0343187537233164 -0.00414668408637757 35.5934742374767 21.3018975423173 15.8216560509554 28.0509554140127 10.8535031847134 0.214809270269889 0.478054604329695 0.458158591416403 "FCD" 0.0179487179487179 0.0179487179487179 0.958381296334987 -1.8069425087108 0.801675977653631 18.7083666115969 0.777341614386285 54.7261146496815 1.33172515409577 0.289106145251397 0.512569832402234 0.198324022346369 0.0239670777845283 0.0898007389093447 "mf"
"Juan Agudelo" "Wing" 2.00491400491401 1.17936117936118 0.19058240219154 0.0983190369471493 0.0372475390312519 21.7128161631155 23.7319542804631 18.2120272783633 16.7344913151365 3.65373134328358 0.185956231337107 0.774135052837942 0.457564661466897 "NER" 0.0859030837004405 0.0440528634361234 0.591065680063816 -0.511212723658052 0.788401253918495 16.7790982887452 0.789100226645466 37.6216216216216 -0.0262964874579257 0.484084058404772 0.444810473175324 0.0971178589809573 0.095057644230339 0.0833663500781036 "attack"
"Doneil Henry" "CB" 0 0 0 0 0 0 0 0 16.2699926632428 23.1019809244314 0.162685001402942 0.454382765646269 0.454382765646269 "VAN" 0.0152905198776758 0.00305810397553517 1 8.92078189300411 0.855633802816901 22.6675372002331 0.797802479845852 40.0058694057227 2.31359235433997 0 0.406690140845069 0.577464788732394 0 0 "def"
"Larrys Mabiala" "CB" 0 0.0974619289340102 0 0.00848132410347306 0 0 19.2255543326147 1.90930787589499 20.6944162436548 17.6730964467005 0.170303107929253 0.59207111756605 0.454297172638329 "POR" 0.0340314136125654 0.00654450261780105 0.767301695961633 8.34772727272727 0.839137645107794 22.2951775925343 0.79071011270086 39.1796954314721 1.89737597020144 0.0487320755015693 0.528192371475953 0.451077943615257 0 0.0870219191866767 "def"
"Alvas Powell" "FB/WB" 0.830979498861048 0.481093394077449 0.0679696340346445 0.0772818997070712 -0.0351514091720544 21.7219732075032 15.959711822794 13.3831435079727 20.2933940774487 8.74715261958998 0.170080649398059 0.683860094902827 0.453040730681429 "POR" 0.041970802919708 0.0237226277372263 0.662475752070025 1.64107605177994 0.637113402061856 19.375996781827 0.687304510564073 42.4236902050114 -2.12929203814418 0.315463917525774 0.478350515463916 0.206185567010309 0.0817945979748052 0.160638039637331 "B2B"
"Connor Lade" "FB/WB" 0.337790288529205 0.67558057705841 0.0232832688762813 0.12426452993848 -0.0232832688762813 22.5751985446525 18.3280610106204 10.1910828025478 23.9488272921109 11.4782608695652 0.160787274478665 0.583139139886647 0.453005027995363 "NYRB" 0.0155440414507772 0.0259067357512953 0.776838659952443 4.635 0.690690690690691 17.1193383445368 0.714439154068405 45.0253521126761 -1.06928292571659 0.226340990672201 0.531896502045756 0.254928841885363 0.0689281772358244 0.183937392752687 "B2B"
"Brent Kallman" "CB" 0.0453686200378072 0.0907372400756144 0.00923558300823196 0.00761872737303888 -0.00923558300823196 6.91567061101091 18.0063965124194 0 14.0009501187648 19.5631205673759 0.145921728996981 0.523113850064965 0.452662174006199 "MIN" 0.00824742268041237 0.00412371134020619 0.865322479896075 6.82980519480519 0.827956989247312 23.1271416704507 0.810039880850743 33.7702127659574 0.605064562702858 0 0.414594667075319 0.579301075268818 0.203567642139779 0.083964724590366 "def"
"Steve Birnbaum" "CB" 0.0291970802919708 0 0.0081186961082104 0 0.00892063791484042 6.81106636291263 0 2.02352941176471 16.7007299270073 20.9343065693431 0.150982583015033 0.562522650494881 0.451503207880279 "DCU" 0.020671834625323 0.00516795865633075 0.802640049219473 5.85756007393715 0.812312312312312 20.9300915874643 0.77493140013055 38.8905109489051 1.45376277448487 0.0520314432079139 0.429429429429429 0.538288288288289 0.278065341706206 0 "def"
"Daniel Steres" "CB" 0.0677009873060649 0.13540197461213 0.0339944047729332 0.00317126824382943 -0.0339944047729332 6.92391688280556 35.4126319214567 0 21.6752136752137 21.0914245216159 0.188556057559218 0.479922924924261 0.450781119682438 "LAG" 0.00789473684210526 0.00789473684210526 0.939278155452937 6.98208097928437 0.813169984686064 22.5301225102565 0.77962787545202 44.271186440678 1.48494897151397 0 0.489600921453908 0.476414259868046 0.502125687166867 0.0234211373424486 "def"
"Jakob Nerwinski" "FB/WB" 0.159600997506234 0.55860349127182 0.00675408486212844 0.0601155105802927 -0.00493323107757684 26.3959992114066 18.5552433178658 10.0149625935162 23.9002493765586 10.3341645885287 0.171801626704596 0.484201995115191 0.447712011666911 "VAN" 0.00667779632721202 0.0217028380634391 0.924638923803692 1.7521968787515 0.751127141568981 17.5460144709798 0.736125876841524 44.2493765586035 0.663796611780536 0.226330027051397 0.540126239855726 0.233543733092877 0.0423185629642736 0.107617498851328 "B2B"
"Dave Romney" "FB/WB" 0.0766773162939297 0.268370607028754 0.00356979967497497 0.0458662836373508 -0.00356979967497497 26.1647420016835 11.651861290626 7.60772659732541 25.8785942492013 14.3576583801123 0.17085073749174 0.515050456835875 0.44399339698875 "LAG" 0.0119225037257824 0.0134128166915052 0.862038643196917 4.57188325991189 0.751655629139073 20.5949610047164 0.729793498927838 46.3130990415335 1.0125030017318 0.164267275452736 0.558774834437087 0.310012905144533 0.0465561374277986 0.170906509267748 "B2B"
"Mark McKenzie" "CB" 0 0 0 0 0 0 0 0 21.6236247828605 20.3451071221772 0.184896174923024 0.471910068212218 0.442590172778474 "PHI" 0.010351966873706 0.0020703933747412 0.937869739578095 4.65767164179104 0.879265091863517 20.5993486408223 0.836148245157454 42.3578459756804 1.82633675173244 0 0.510498687664043 0.480314960629921 0 0 "def"
"Andrew Wenger" "FB/WB" 0.624052004333694 0.416034669555796 0.133606960455256 0.0709035329671244 0.053972334691606 14.4177802554969 15.6945941148246 10.8689057421452 22.7778981581798 9.0049369171695 0.180242094410342 0.627111314668964 0.43917025248847 "HOU" 0.0319829424307036 0.0170575692963753 0.700306695503169 1.60864249578415 0.724938875305624 18.6422729162003 0.750067712953155 42.5395449620802 -1.06896931895197 0.255501222493888 0.535452322738385 0.211683903182239 0.214095875868405 0.170426981585041 "B2B"
"Scott Caldwell" "CDM" 0.724528301886792 1.14716981132075 0.172449905108929 0.0631600313390546 0.0056303337757336 17.263583398063 27.5614379710283 10.7471698113208 27.1939163498099 6.14448669201521 0.192956410843334 0.649017075474007 0.438874577303076 "NER" 0.0281995661605206 0.0368763557483731 0.676214222842358 2.96751730103806 0.796143250688705 19.6110995859187 0.812644515432848 43.8339622641509 -0.723315816105535 0.245179063360883 0.620384627470698 0.14017639233678 0.238016796113887 0.0550572641606893 "mf"
"Ulises Segura" "Wing" 1.31317494600432 0.967602591792657 0.126795001167715 0.155583072411707 0.0314004923580509 21.5538320750801 19.5096647672282 13.6155507559395 25.2594752186589 5.98663697104677 0.206892459592244 0.75711667493278 0.437063220991758 "DCU" 0.0474934036939314 0.0395778364116095 0.577273273013783 0.539471544715447 0.766355140186916 16.5061457069392 0.811846411644809 44.3714902807775 -2.01851550935412 0.306853582554517 0.569272635623008 0.134920800116562 0.0965560617444935 0.160792327068349 "B2B"
"Axel Sjoberg" "CB" 0 0 0 0 0 0 0 0 12.5390463026952 24.7463718037319 0.176241642053183 0.43540913329428 0.43540913329428 "COL" 0.0108695652173913 0 1 4.46245544554455 0.882867132867133 20.3184238509468 0.827271172320926 37.9488597097443 2.10980330719648 0 0.33041958041958 0.652097902097903 0 0 "def"
"Matt Hedges" "CB" 0.0608943862987631 0.0913415794481446 0.0221905667330657 0.00586420139448241 -0.0221905667330657 9.18497951062518 25.0960243306497 1.89723320158103 24.2664129400571 21.9524262607041 0.18468593533091 0.538067811119929 0.435281847668467 "FCD" 0.0167224080267559 0.00334448160535117 0.808972101048892 7.14960626911315 0.847699287103046 23.1185196798638 0.799757980018322 46.9800190294957 2.25228351913924 0.0403838321221173 0.51652624756967 0.467271548930655 0.364410713069563 0.0642007881833439 "def"
"Maximiliano Urruti" "CAM" 3.2381601362862 1.17751277683135 0.334690503976464 0.116260356081637 -0.00700502826250183 22.2021981488047 20.5418061744792 12.8218057921635 11.5461669505963 2.11453744493392 0.142609030621225 0.912491874425199 0.434845888905676 "FCD" 0.186885245901639 0.0655737704918033 0.476547683429615 1.38232323232323 0.756687898089172 18.476973535172 0.766724950409714 25.6763202725724 -0.257714569974796 0.499363057324839 0.449681528662422 0.0823536013917337 0.103358231183809 0.0987338382811352 "attack"
"Johan Blomberg" "CM" 0.714776632302406 0.65979381443299 0.0417549391142871 0.117544049261165 -0.0356952966595498 27.9165771081054 14.2679069437011 10.9762042948346 23.4776632302405 7.40269277845777 0.177406796025789 0.538857255132808 0.434089212085207 "COL" 0.0382022471910112 0.0337078651685393 0.805573661578001 -1.568125 0.736 17.7424732105327 0.773663663998246 41.2371134020619 -1.55314078343283 0.266172954149739 0.569333333333331 0.179515299877601 0.0584167657800843 0.178152699661453 "B2B"
"David Villa" "F" 4.23760217983651 1.98801089918256 0.409015547446844 0.290644448816255 0.0525185292191979 18.8680380177107 18.4274664466426 16.8457765667575 15.6425068119891 0 0.147084105842528 1.13068613160914 0.431268735807355 "NYC" 0.20479302832244 0.0893246187363834 0.381422150454427 0.550246636771301 0.703470031545741 16.8257109517363 0.76288128093073 33.1683923705722 -1.97057563082724 0.507886435331231 0.471608832807571 0 0.0965205156333538 0.146198619401817 "attack"
"Joseph Mora" "FB/WB" 0.0712694877505568 0.249443207126949 0.00315751003190964 0.0413372157264995 -0.00315751003190964 25.2518320099111 18.2427324488754 9.2300785634119 19.8841870824053 11.0258136924804 0.158185889879935 0.483321773871798 0.431246824369764 "DCU" 0.0062015503875969 0.0124031007751938 0.892256148352533 3.12571158690176 0.707664884135472 16.0632614319069 0.709561060064882 39.9821826280624 -0.075813252304604 0.230854794728829 0.497326203208555 0.275768178917318 0.0443038126352321 0.16571794518927 "B2B"
"Jefferson Savarino" "Wing" 2.16966917785784 1.54077956108746 0.181129829550159 0.208697849370933 -0.0146872975611153 21.9402384437593 18.5206140975105 14.2757943006878 18.1120209629872 2.36854279105628 0.159653841252816 0.809615000662455 0.430024788633083 "RSL" 0.0987341772151899 0.0582278481012658 0.53114725922966 0.178814252336448 0.782449725776965 17.1451997949706 0.794637567934051 34.4002620373403 -0.419264963873479 0.414990859232174 0.526508226691042 0.0688524636377859 0.0834826946885019 0.135449518309833 "attack"
"Leonardo" "CB" 0 0.0496124031007752 0 0.00819775788742371 0 0 13.9139678021763 0 19.4005221932115 22.8381051535659 0.189620157417384 0.460139190923672 0.429164327009864 "HOU" 0.0115606936416185 0.00385356454720617 0.932683708484752 6.84698358413133 0.851981351981352 24.8937153516396 0.815536334415972 42.5674418604651 1.55137116631796 0 0.455759645054685 0.536515800701122 0 0.165236057418384 "def"
"Ken Krolicki" "CM" 0.459055588762702 0.459055588762702 0.0458397581193795 0.0228726035982907 0.00472754691088192 20.8782378477112 27.2691008146702 10.1268292682927 19.4765906362545 5.00695410292072 0.163704816200666 0.522884052530757 0.426912752376414 "MTL" 0.03 0.02 0.816457779330155 -0.750938144329897 0.827645051194539 15.5696156840194 0.838928165187608 33.6258218768679 -0.37940398134732 0.301162282527263 0.579215303868988 0.148902058699274 0.0998566605907837 0.049825346119714 "mf"
"Diego Campos" "FB/WB" 1.19440124416796 0.522550544323484 0.111730435625289 0.0480276133566732 0.00143055002705475 22.0217796958728 17.9762773811403 16.646967340591 17.542768273717 0 0.204205137923463 0.605875392714784 0.42663158797903 "CHI" 0.0582822085889571 0.0429447852760736 0.704157312062791 -1.42791666666667 0.672897196261682 18.884842161549 0.70125010151625 39.9377916018663 -1.13235242136437 0.416822429906542 0.439252336448599 0 0.093545143368569 0.091909986274824 "B2B"
"Daniel Royer" "Wing" 2.49466357308585 0.668213457076566 0.377764396206069 0.0908551438773248 -0.028529090139589 17.956821995584 21.2764003746588 13.8542923433875 12.4287703016241 3.27348643006263 0.116800050853383 0.979094922907092 0.42621406070476 "NYRB" 0.163170163170163 0.0396270396270396 0.435314340553683 2.70414285714286 0.657276995305164 13.9812951218215 0.733703537895133 28.4658932714617 -2.17554980447287 0.486697965571206 0.436619718309858 0.114996792787966 0.151428994386919 0.135967246566413 "attack"
"Wilfried Zahibo" "CDM" 0.883720930232558 0.744186046511628 0.0473058240840887 0.0610937034924268 -0.0285238767808024 26.4831189902699 22.0507062205318 6.29349470499244 36.4186046511628 5.82255639097744 0.210665527274207 0.568981774657397 0.424315603307737 "NER" 0.0508982035928144 0.0239520958083832 0.745745509270894 5.46155499367889 0.764990328820116 21.2639117720745 0.790428048803163 48.093023255814 -1.22337685871956 0.130860866689881 0.757253384912959 0.121068629019357 0.0535302746214688 0.0820946640679485 "mf"
"Josef Martinez" "F" 2.421225024566 1.10055682934818 0.642572407728112 0.140135608406761 -0.0267835070121964 12.6466520633398 20.1360615593558 6.72911889944317 11.5086799868981 0 0.107490027305689 1.16385717729891 0.420093920844825 "ATL" 0.184615384615385 0.0596153846153846 0.360949718778881 -1.85086242299795 0.810316139767055 15.9966237660243 0.849385578736985 18.8981329839502 -0.73833945326207 0.356073211314476 0.608985024958401 0 0.265391444912598 0.12733155132912 "attack"
"Will Johnson" "FB/WB" 0.954604409857328 0.332036316472114 0.108635795621773 0.0178293760645498 0.0278101246597749 22.6843802316498 24.3776427444789 10.6666666666667 23.284046692607 10.6666666666667 0.194800999845948 0.599182155068781 0.418795056937269 "ORL" 0.0442857142857143 0.0185714285714286 0.698944475222555 0.362928730512249 0.837686567164179 19.4386964546071 0.818749419104224 44.4928664072633 0.842567998766126 0.23973880597015 0.523320895522388 0.23973880597015 0.113801900033135 0.0536970661944059 "mf"
"Fabrice-Jean Picault" "Wing" 2.30828681837699 1.11292400171748 0.251918531410035 0.108619475453776 0.0042044454385125 21.3318090744817 19.843645874518 15.3336195792185 12.4894804637183 2.30834512022631 0.142243890727942 0.883439489390465 0.416170361786755 "PHI" 0.132530120481928 0.0562248995983936 0.471079645844103 -5.6212 0.68870523415978 17.5466623409393 0.734018935685972 29.9252898239588 -1.35602565116768 0.512396694214874 0.417355371900825 0.077136934472668 0.109136581036825 0.097598286393458 "attack"
"Michael Boxall" "CB" 0 0 0 0 0 0 0 1.81527272727273 16.3181526619628 20.3822963438101 0.1490911035425 0.475065066405628 0.415265627964647 "MIN" 0.00913838120104439 0.00391644908616188 0.874123688164598 5.08846978557505 0.842364532019704 21.2744190147886 0.808505796279899 37.5009621552277 1.2697351676023 0.0484060307508584 0.435139573070608 0.54351395730706 0 0 "def"
"Julio Cascante" "CB" 0.051063829787234 0.102127659574468 0.00287335333526056 0.0036824464761532 -0.00287335333526056 15.473759239435 29.035778442124 0 18.1276595744681 16.3914893617021 0.170310755020138 0.50604024700846 0.415133465762219 "POR" 0.0341151385927505 0.00852878464818763 0.820356618305261 5.51185337726524 0.884839650145773 21.2330161230897 0.834411479578878 35.0297872340426 1.76648808556034 0 0.517492711370262 0.467930029154517 0.0562698361488527 0.0360572884123334 "def"
"Perry Kitchen" "CDM" 0.115988723318566 0.270640354409988 0.0124178268582125 0.00974266138689906 -0.00164775156138358 20.4635174623039 28.5588709487565 4.55696202531646 31.2874493927125 7.99676506267691 0.188227979009168 0.469043567504828 0.414892206364616 "LAG" 0.0180305131761442 0.00832177531206657 0.884549400329097 1.69734778121775 0.868279569892473 18.1184960037334 0.850441189242467 43.3222806308128 0.772799332518834 0.105187491493127 0.722202269528244 0.184587813620072 0.107060639197714 0.0359985539042714 "mf"
"Diego Fagundez" "CAM" 2.04982206405694 1.67402135231317 0.207871376243106 0.1928044341638 0.0144473883642146 21.8433323123009 20.4609704819389 21.9672597864769 14.6903914590747 1.88581952117864 0.13840920747272 0.79946200803423 0.413949320835135 "NER" 0.100449775112444 0.130434782608696 0.517784856159683 1.38945623342175 0.682352941176471 19.5212397227921 0.707843033066736 37.7508896797153 -0.962273646875207 0.581900452488689 0.389140271493212 0.0499543066978882 0.10140947347971 0.115174417517066 "attack"
"Mauro Manotas" "F" 2.94707127734651 1.18560338743825 0.446246840914682 0.134724336936089 0.028544906177321 18.9800397109774 21.2806881606709 9.38320395201129 11.5511644318984 1.35211267605634 0.129570632746667 0.979616677113593 0.411863584976322 "HOU" 0.178707224334601 0.0703422053231939 0.420433415027053 -2.97678427419355 0.781102362204724 15.6116981946462 0.822776326173403 21.5102328863797 -0.896416670264875 0.436220472440944 0.537007874015748 0.0628590440279472 0.151420443864009 0.113633562760975 "attack"
"Nick Lima" "FB/WB" 0.443896424167694 0.739827373612824 0.0166406584356141 0.126178732462154 0.0178919990391384 28.776259083973 16.3246790048112 12.5474722564735 25.154130702836 12.0147965474723 0.188365293090575 0.5940794212233 0.410159430075208 "SJE" 0.0164609053497942 0.0277777777777778 0.690411779001917 -0.487920673076923 0.742857142857143 19.6927883084767 0.745593239425216 49.7163995067817 -0.136028870067449 0.252380952380953 0.505952380952381 0.241666666666668 0.0374877055313418 0.170551586711345 "B2B"
"Rod Fanni" "CB" 0.0393281442031954 0.0393281442031954 0.00406157642180866 0.00908769004073922 -0.00406157642180866 10.7809473145916 10.2276683559842 1.91693290734824 23.2429332240885 23.2036050798853 0.176848484571073 0.452747489112449 0.409599533383816 "MTL" 0.00807537012113055 0.00269179004037685 0.904697526179067 7.43244444444444 0.858208955223881 22.2705373780249 0.832996381897708 47.4297419090537 1.19582584572347 0.0404162626696124 0.490049751243781 0.489220563847429 0.103274042142031 0.23107345197338 "def"
"Claude Dielna" "CB" 0.543909348441926 0.339943342776204 0.0175281584551285 0.0285483443903671 -0.014960934604576 32.1810041321156 20.8256717187978 0 29.9830028328612 16.1813031161473 0.184810764250598 0.488563643109415 0.407172216602872 "NER" 0.0434782608695652 0.011441647597254 0.833406706261369 6.65127906976744 0.714833759590793 21.6269777182875 0.707352424807408 53.1671388101983 0.397761164913776 0 0.563938618925831 0.304347826086956 0.0322262496596894 0.0839797130816632 "def"
"Sebastien Ibeagha" "CB" 0.102618920363442 0.102618920363442 0.00394056474788967 0.00082572807728561 -0.00394056474788967 19.0028899118003 55.5057873108742 0 20.4521739130435 29.8972943125345 0.195814172544994 0.434135874521941 0.406810355690473 "NYC" 0.0168634064080944 0.00168634064080944 0.937057680705246 3.63820697954272 0.862928348909657 20.9225452965629 0.832553584281421 50.2434782608696 1.52613382627783 0 0.407061266874351 0.59504825994141 0.0383999825171957 0.0080465480864655 "def"
"Emmanuel Boateng" "Wing" 1.25441967717141 1.84473481936972 0.176500523209443 0.208708515771615 -0.0489172723131251 16.7232966850254 21.4876609540876 14.294670846395 13.2307692307692 0 0.153479551443704 0.835624531897664 0.406540612812592 "LAG" 0.0590405904059041 0.0922509225092251 0.486511103125895 -1.76576923076923 0.736453201970443 16.5507298016616 0.757122190760935 30.0508866615266 -0.621121439551424 0.475682165634604 0.440278830365036 0 0.140702929347723 0.113137407924529 "attack"
"Auston Trusty" "CB" 0.0295657530027718 0.0886972590083154 0.00085384506541382 0.0064207751150426 -0.00085384506541382 32.2953498974698 22.4396909225998 1.78031383737518 24.362180474284 18.2420696027102 0.156357239496689 0.444757913768393 0.406104100780547 "PHI" 0.0134474327628362 0.00488997555012225 0.913090218765673 6.10068402471315 0.765540540540541 23.6030897876073 0.757859237079282 43.7573144441022 0.336113210894859 0.0406860855149016 0.556756756756758 0.416891891891892 0.0288795304937362 0.0723897805504976 "def"
"Amro Tarek" "CB" 0.0526604498080088 0.157981349424026 0.0012678247713669 0.0113456515361627 -0.000446498879003217 34.9222339634795 22.9355318955688 0 15.2715304443225 23.5918815139879 0.157571859145581 0.472727067382869 0.401660774676897 "ORL" 0.0124740124740125 0.00623700623700624 0.849667392435529 8.405925 0.782268578878748 21.1651850908182 0.758107842219389 40.3905650027427 0.975865804554012 0 0.378096479791394 0.584093872229465 0.024075464147936 0.0718163984389745 "def"
"Adama Diomande" "F" 2.23255813953488 0.864216054013503 0.510323739961748 0.176897000890059 0.0791344129547183 14.5985230351308 16.8309877094179 9.00225056264066 9.21830457614404 0 0.105638203162584 1.09694630317761 0.401066200552487 "LAFC" 0.185929648241206 0.050251256281407 0.36562063192217 -1.8984126984127 0.73828125 15.1514701702591 0.800242795507074 18.4366091522881 -1.14236079698564 0.488281249999999 0.5 0 0.228582508524533 0.204690713703515 "attack"
"Dillon Serna" "Wing" 1.30909090909091 0.727272727272727 0.102356977371919 0.0541779653348036 -0.00822108460002428 25.5516485807542 19.2751245695492 11.4250386398764 25.0181818181818 7.42105263157895 0.191033531766051 0.544576593987275 0.400980990415034 "COL" 0.0676056338028169 0.0253521126760563 0.736316975136841 -2.12888402625821 0.771959459459459 16.9535107214819 0.80666128735961 43.0545454545455 -1.49407142668285 0.265361961652534 0.58108108108108 0.172363975817923 0.0781893577146603 0.074494702335355 "mf"
"Frederic Brillant" "CB" 0 0.0409731113956466 0 0.00121752601825952 0 0 31.9120792177508 0 14.9935815147625 21.9768934531451 0.165482711204711 0.453183415986941 0.399668686888236 "DCU" 0.0159010600706714 0.00530035335689046 0.881913752333232 6.3353590078329 0.829902491874323 22.5656556625738 0.792629573627386 37.9152759948652 1.41321298246665 0 0.395449620801733 0.579631635969665 0 0.0297152443831464 "def"
"Khiry Shelton" "F" 1.96185286103542 1.50408719346049 0.208432892667489 0.180415788872928 -0.0835248661378255 19.8004580540965 20.1307282510834 14.7339699863574 7.67732962447844 0 0.120928590837911 0.879614515562062 0.399169507073654 "SKC" 0.119718309859155 0.0774647887323944 0.453800500118611 -3.89303956834532 0.794285714285714 13.7896037762037 0.824431856051087 22.9195088676671 -0.690934763517419 0.642857142857142 0.334969203258494 0 0.106242877234679 0.119950352384718 "attack"
"Aaron Long" "CB" 0 0.0317880794701987 0 0.00397434624776904 0 0 16.2953252498991 2.02389318341532 18.7867549668874 15.6063829787234 0.121529195149693 0.542768395019534 0.395152273517509 "NYRB" 0.0350609756097561 0.00457317073170732 0.728031103401456 8.86117146596859 0.688288288288288 20.7271738758353 0.694349172760875 35.2847682119205 -0.213856903774457 0.0573588345900363 0.532432432432432 0.442298016101208 0 0.125026309044401 "def"
"Chris Duvall" "FB/WB" 0.0761904761904762 0.304761904761905 0.00876998347450214 0.0353775077012745 -0.00876998347450214 14.5322021731051 16.2421959379641 14.1714285714286 26.6666666666667 12.952380952381 0.199712455888119 0.405849772812882 0.390327420763048 "MTL" 0.00261780104712042 0.0157068062827225 0.961753453889475 0.511573236889693 0.78328611898017 15.9554030319604 0.774876662859793 53.7904761904762 0.452348649217971 0.263456090651559 0.495750708215298 0.240793201133145 0.115106033102841 0.116082447144807 "B2B"
