"Player" "Pos" "shots" "KP" "xG" "xA" "xPlace" "ShotDist" "KPDist" "A3Passes" "M3Passes" "D3Passes" "percChain" "xGChain" "xB" "Team" "ShotChainPerc" "KPChainPerc" "xBperc" "Vertical" "PassPct" "PassDistance" "TouchPerc" "xPassPerc" "Passes" "PassScore" "A3perc" "M3perc" "D3perc" "role" "subtype"
"Santiago Mosquera" "Wing" 2.10658307210031 1.12852664576802 0.115625559070101 0.0678021097140013 -0.0289309734370077 25.7965626898338 24.644158162144 17.153605015674 20.5391849529781 0 0.210775296273643 0.745574217459842 0.475887603905542 "FCD" 0.109422492401216 0.0455927051671733 0.638283342907004 0.596946564885496 0.723756906077348 19.6945711818916 0.0887181184434736 0.739435223145599 40.8526645768025 -0.640501028318014 0.419889502762431 0.502762430939228 0 "A3" "support forward"
"Kyle Beckerman" "CDM" 0.467049977885891 0.339672711189739 0.0160390016051271 0.0120957540272406 0.00972951954185335 29.986587272809 30.1791422971268 7.04820875718709 38.8500663423264 12.5254312251216 0.216598730530619 0.519616090026481 0.47296601382787 "RSL" 0.0211920529801325 0.0132450331125828 0.910222032970085 2.91217672413793 0.843023255813954 19.3472138481344 0.11788555850143 0.838953659333678 58.4237063246351 0.237760909623358 0.120639534883721 0.664970930232558 0.214389534883721 "M3" "Indirect MF Creator"
"Sam Vines" "FB/WB" 0.205743677668238 0.164594942134591 0.00796319098447746 0.0159670453970669 -0.00796319098447746 25.5664511812181 19.6691758382747 8.57450628366248 17.7838765008576 10.8679245283019 0.152362401866772 0.49639930345668 0.47207861715918 "COL" 0.00936329588014981 0.00749063670411985 0.951005800918448 2.9881746031746 0.774301675977654 17.8345629949618 0.0916000913697277 0.760420370757497 36.843910806175 0.511441571404758 0.232725193825662 0.482681564245808 0.294972067039106 "D3" "Back Third Outlet"
"Marcelo" "CB" 0 0 0 0 0 0 0 0 22.0467365028203 19.9580983078163 0.172216673509217 0.498431105257368 0.471170051923469 "CHI" 0.0148367952522255 0 0.945306275939936 5.92642045454545 0.778761061946903 22.3772808466337 0.0906988978623538 0.765184604256224 43.7066881547139 0.593382002532143 0 0.504424778761062 0.456637168141594 "D3" "Back Third Outlet"
"Caleb Stanko" "CDM" 0.310679611650485 0.43495145631068 0.0161138703198793 0.0352756036929662 -0.013709724635614 32.2644020213465 21.0793838985772 4.29191321499014 28.6446601941748 9.36898395721925 0.214392337315834 0.50968530672643 0.468674168939768 "CIN" 0.0131004366812227 0.0131004366812227 0.919536354598753 2.59823063380282 0.841481481481481 19.998552498721 0.0913911338220066 0.849748044455493 41.9417475728155 -0.34671409755077 0.102330338227774 0.682962962962965 0.223380867498515 "M3" "Indirect MF Creator"
"Wil Trapp" "CDM" 0.152320507735026 0.456961523205077 0.00425837663258571 0.0235805644452323 -0.00425837663258571 31.355247527602 26.0974961445881 7.32300357568534 42.3070210234034 17.2014302741359 0.226209650003029 0.501948194265781 0.467841050073015 "CLB" 0.00429184549356223 0.0225321888412017 0.932050469386276 3.48918005354752 0.851767388825542 19.7385056292404 0.123261979891884 0.839471124715789 66.7925426418088 0.821298744885608 0.109638041704097 0.633409350057012 0.257535191711188 "M3" "Indirect MF Creator"
"Reggie Cannon" "FB/WB" 0.310428455941795 0.465642683912692 0.0189975427372572 0.0572791526924309 -0.0122224586161798 20.8024336243237 18.3092965664071 12.8363047001621 24.5834683954619 14.0810372771475 0.222733832219764 0.512619625813785 0.467780677571684 "FCD" 0.0127064803049555 0.0177890724269377 0.912529786250538 -1.84688123300091 0.833081570996979 16.3215641056538 0.10034895303479 0.810324567885017 51.5008103727715 1.17200410192172 0.249244712990937 0.477341389728096 0.273413897280967 "M3" "Indirect MF Creator"
"Wayne Rooney" "F" 1.92384769539078 1.11583166332665 0.226718545259143 0.0740279538218838 -0.0522934780811367 19.9108745930307 22.114613527963 18.2765531062124 26.087374749499 3.05055368319692 0.186844545102079 0.91578565352611 0.467780201529071 "DCU" 0.119828815977175 0.102710413694722 0.510796603689898 1.47504449388209 0.737489745693191 22.1849438814834 0.0939841837707774 0.763650687798014 46.9034068136273 -1.22703731017027 0.389663658736669 0.556193601312551 0.065039064119978 "A3" "creative forward"
"Leonardo Jara" "FB/WB" 1.00200722601365 0.732236049779205 0.0456457576075359 0.0857825178156488 -0.00381631139689706 27.0724640873902 19.0163149961371 11.4690265486726 25.9751103974308 10.5422365245374 0.206719765165343 0.603412204952293 0.466887719561922 "DCU" 0.0450819672131148 0.0273224043715847 0.773745899950491 0.290826446280992 0.778135048231511 17.7819653587824 0.10295899634887 0.784877882246228 47.9421918908069 -0.323266242221389 0.23922616168227 0.541800643086818 0.219894754677642 "M3" "Indirect MF Creator"
"Jordy Delem" "CDM" 0.123711340206186 0.123711340206186 0.00534698300424649 0.00306055428950183 -0.00534698300424649 27.3583857901105 33.0798309294453 3.54838709677419 29.0362694300518 10.5290322580645 0.207147130174366 0.50329172469479 0.466339940795486 "SEA" 0.0171149144254279 0.00488997555012225 0.926579790435235 4.73618421052632 0.823699421965318 18.4832468205005 0.0909360589751437 0.817101863939638 42.8041237113402 0.282402689923941 0.0828982534651003 0.678352151906316 0.245981726645534 "D3" "Back Third Outlet"
"Tesho Akindele" "F" 1.79615952732644 1.32348596750369 0.337572213713392 0.0918442649300838 0.0474996564741469 16.4030651233713 22.6487706445601 12.6203840472674 12.6467065868263 2.8816951147734 0.137215348009831 0.799631247200449 0.464569556060552 "ORL" 0.100985221674877 0.0665024630541872 0.580979742458832 -3.69736842105263 0.75085910652921 14.7844948894439 0.0705319785964989 0.79771255273564 27.5096011816839 -1.28891961912637 0.45876288659794 0.459719735786158 0.10475234067341 "A3" "support forward"
"Jesus Ferreira" "F" 1.98620689655172 1.14022988505747 0.266911325366751 0.102789470847004 0.0585789493046175 19.0300727248985 24.3614590189377 10.4203233256351 19.4574712643678 4.20886699507389 0.154768441022207 0.754331633415863 0.462573919412033 "FCD" 0.0981387478849408 0.0541455160744501 0.61322354640935 -0.752239010989011 0.808888888888889 17.2895227652828 0.0734165173969393 0.84334779644178 33.1034482758621 -1.14070866381985 0.314780600461893 0.587777777777777 0.127142857142857 "A3" "support forward"
"Matt Hedges" "CB" 0 0.0915448188175461 0 0.00602557558772036 0 0 20.7254020416407 1.90233545647558 25.9987285441831 32.5594405594406 0.219330492681855 0.513121976924631 0.461052061087301 "FCD" 0.0114613180515759 0.00477554918815664 0.898523317692593 6.90121123464014 0.877760657421674 21.8372636874467 0.107053076214284 0.823258233077262 59.4125874125874 3.23813005056036 0.0320190642980235 0.437596302003082 0.548022598870057 "D3" "Back Third General"
"Giancarlo Gonzalez" "CB" 0 0 0 0 0 0 0 0 15.264367816092 16.6717557251908 0.142814899186262 0.4841947709131 0.458486390360127 "LAG" 0.0214723926380368 0.00306748466257669 0.946904877753035 5.81655092592593 0.808988764044944 22.3449932913964 0.0778560074833054 0.788331728686722 32.6106870229008 0.673640114887978 0 0.46807869473503 0.511235955056178 "D3" "Back Third Outlet"
"Harold Cummings" "CB" 0 0.192900200937709 0 0.025134646085548 0 0 36.940471994021 0 22.6336235766912 35.6865371734762 0.213308713540352 0.503814116344976 0.457471948909004 "SJE" 0.00198807157057654 0.00596421471172962 0.908017330335698 5.4116373902133 0.865363735070576 21.9713798336269 0.109247589933259 0.833586173526433 59.2203616878768 1.88187868820288 0 0.382193268186753 0.602605863192182 "D3" "Back Third General"
"Victor Ulloa" "CDM" 0.275071633237822 0.871060171919771 0.0136855195449883 0.0472684449734821 -0.00939800427949839 29.0225844506343 25.7924435125172 8.51277108433735 34.8882521489971 10.1222917669716 0.193077535358403 0.523371979836746 0.457189710948778 "CIN" 0.0143312101910828 0.036624203821656 0.873546404015338 1.94671711899791 0.823024054982818 18.1549609948582 0.111342580005197 0.830085221133947 53.3638968481375 -0.376811342116418 0.159523040616073 0.653780068728522 0.189684269043873 "M3" "Indirect MF Creator"
"Ali Adnan" "FB/WB" 0.88717751251444 0.66538313438583 0.0384855233616873 0.0678734735049808 0.0110118135678176 26.9583835547399 20.9137178370152 14.4166345783596 25.2845591066615 14.8602233346169 0.219720485788262 0.549322377147913 0.45546039915729 "VAN" 0.0452380952380952 0.030952380952381 0.829131340911406 0.537497741644083 0.75 18.0807781092966 0.124210505133938 0.748591632076203 54.561417019638 0.076842549607349 0.264227642276422 0.463414634146341 0.272357723577237 "M3" "Indirect MF Creator"
"Robin Jansson" "CB" 0.110218140068886 0.0367393800229621 0.00270376781488565 0.000907447350884919 -0.00270376781488565 33.9888517470644 33.0227077175691 0 19.0677382319173 17.7818599311137 0.154611557596632 0.482555789469591 0.452747360880867 "ORL" 0.0165016501650165 0.00165016501650165 0.938228015829033 8.26719194312796 0.828263002944063 21.821350444672 0.0781302450235903 0.796307214694344 37.4374282433984 1.19634252956007 0 0.509322865554464 0.474975466143279 "D3" "Back Third Outlet"
"Kacper Przybylko" "F" 2.70086884567646 0.913529168390567 0.386990158685825 0.0937916440330269 0.0704957152136994 16.4901739472699 20.8418950606192 14.934215970211 16.8407116259826 1.58366064414768 0.148618968311251 0.895628651338617 0.452193311394146 "PHI" 0.135506003430532 0.039451114922813 0.504889287226678 -3.95423076923077 0.728380024360536 14.7656206684275 0.0715856546833822 0.804027873010859 32.6090194455937 -2.46680216765571 0.457978075517661 0.516443361753958 0.0485651108519202 "A3" "finisher"
"Mauro Manotas" "F" 2.80162541558921 1.34761728851127 0.415520037176648 0.188726981541979 -0.0677493275172892 18.5917474472911 20.2841793925282 11.5256741780569 11.0646472109346 2.07194244604317 0.129272789242237 0.970441974975524 0.451629683157057 "HOU" 0.170731707317073 0.0694183864915572 0.465385561221677 -1.57115458015267 0.782089552238806 14.7944755004234 0.0665334164726795 0.817179833435968 23.760620613225 -0.833766858737144 0.485074626865671 0.465671641791044 0.087200687211425 "A3" "finisher"
"Zakaria Diallo" "CB" 0 0.219278209227958 0 0.0403891214874001 0 0 17.0544354067251 0 34.1635449977159 23.6820465966195 0.23228571615714 0.501322284321383 0.449178205573156 "MTL" 0.0140127388535032 0.00636942675159236 0.895986912253837 7.53984042553192 0.834937083641747 23.4320908265929 0.114670806913658 0.819025900929085 59.2489721333942 0.942721221151829 0 0.576609918578832 0.399703923019986 "D3" "Back Third General"
"Miguel Ibarra" "Wing" 1.12523133867983 1.00678593460827 0.107658090458683 0.123910836179336 -0.0513625862670101 18.1830566326412 22.3004691009759 13.9173349784084 17.9135879774577 5.14613911933631 0.161226947816229 0.651125400759609 0.448722543596554 "MIN" 0.0602094240837696 0.0445026178010471 0.689149191650441 -0.627747933884297 0.784440842787682 16.4396016872878 0.0806259057299339 0.787106121209491 36.5404071560765 -0.0973903587171885 0.380875202593193 0.490240513767202 0.140834203005878 "A3" "support forward"
"Aaron Herrera" "FB/WB" 0.484685291147762 0.872433524065971 0.0176469247618658 0.0835147879816873 -0.00723051701198915 27.7659187023003 21.9009315613889 11.3739481656008 25.2359474924268 13.9589363850555 0.20350770290798 0.523711845252374 0.447593416001012 "RSL" 0.0216400911161731 0.030751708428246 0.854655895333661 2.16913793103448 0.796805111821086 20.5739023753121 0.110511941657294 0.772739345630327 50.5688320430831 1.2169776884886 0.224920127795527 0.499041533546326 0.276038338658146 "M3" "Indirect MF Creator"
"Larrys Mabiala" "CB" 0 0.0463768115942029 0 0.00113228010223069 0 0 32.9452974641298 0 22.8173913043478 16.1391304347826 0.159093087435758 0.567828874241982 0.444054254923267 "POR" 0.0402193784277879 0.0036563071297989 0.782021265678067 5.06813453536754 0.841306884480747 21.3162089416846 0.0822626249639903 0.815386362695499 39.7449275362319 1.03020926005598 0 0.574095682613768 0.406067677946324 "D3" "Back Third Outlet"
"Maxime Chanot" "CB" 0.062888961677039 0.157222404192597 0.00139014456388613 0.00565141991831114 -0.00139014456388613 34.7155250876511 29.2830583238321 1.35105551211884 19.8100229282673 32.3563707828366 0.180178547783485 0.480639111584029 0.443901898777304 "NYC" 0.0123329907502569 0.00616649537512847 0.923565910635837 5.14444169611307 0.843768634466309 21.8962475621552 0.0968832660836337 0.803828037493309 52.7323943661972 2.1061633108016 0.0256209779274673 0.37567084078712 0.613595706618963 "D3" "Back Third General"
"Antonio Mlinar Delamea" "CB" 0 0.131416837782341 0 0.00936115612899232 0 0 23.5299194807169 0 22.0013764624914 17.4784394250513 0.169887864886318 0.491116255673598 0.443700503344041 "NER" 0.0167064439140811 0.00477326968973747 0.90345309937965 6.97961538461538 0.875205254515599 21.9064702794612 0.0866286374829779 0.807381517074892 40.0164271047228 2.71406364526592 0 0.549808617468869 0.436781609195401 "D3" "Back Third General"
"Luis Caicedo" "CM" 0.532277227722772 0.304158415841584 0.0269792042702196 0.037378980866564 -0.0237560684779431 24.7257197357069 24.38603747421 4.12955465587045 26.3008423586041 8.1038961038961 0.163919638089041 0.534901015348941 0.44003490268543 "NER" 0.0326894502228826 0.011887072808321 0.822647349806161 4.59577313054499 0.808401639344262 19.4108869627827 0.0934932529402993 0.799508040728902 37.1073267326733 0.330017669649409 0.111286773246167 0.708777610095151 0.218390728124334 "M3" "Indirect MF Creator"
"Donny Toia" "FB/WB" 0.421237384817903 0.547608600263273 0.0412212511605253 0.050696251769764 -0.00485846362056137 20.7032922146482 21.6905807260237 9.81483106625713 28.6020184291356 14.1535761298815 0.189068094710533 0.469764743393894 0.438504280777001 "RSL" 0.0162481536189069 0.0206794682422452 0.933455068613607 3.26489806320082 0.786057692307692 18.507426301583 0.105713888389165 0.761700030496472 52.5704256252742 1.28049264865232 0.186698717948718 0.544070512820514 0.269230769230769 "M3" "Indirect MF Creator"
"Zlatan Ibrahimovic" "F" 4.00142500890631 1.36800855005344 0.551183364265467 0.186866320178401 0.0908055953203339 16.443631659589 17.6045876832557 18.2971143569647 14.5350908443178 1.22683706070288 0.153372092596197 1.18045424753726 0.429885898146268 "LAG" 0.211851851851852 0.0577777777777778 0.364169893956606 1.1596387283237 0.709016393442623 16.1378746054351 0.080566305246485 0.73370014100534 33.3794086213039 -0.823928896201054 0.548155737704917 0.435450819672132 0.03675430786152 "A3" "finisher"
"Kyle Smith" "FB/WB" 0.190224570673712 0.190224570673712 0.0074420802698998 0.0100224245481379 -0.00190542509051589 23.5829394403209 23.0891159107453 13.5131964809384 22.6966887417219 9.92661774516344 0.20239894319683 0.45953412583742 0.42816907955777 "ORL" 0.012531328320802 0.0075187969924812 0.931745991176406 2.62703770197487 0.791193181818182 17.3623830741999 0.10176167371962 0.764343221296175 44.6393659180978 1.19856521262833 0.302719274860037 0.508445590006021 0.222373627873127 "D3" "Back Third Outlet"
"Jefferson Savarino" "Wing" 2.77637474541752 1.44684317718941 0.194455094822144 0.108955314479027 0.0571482461288733 23.1968740256964 20.2597073141524 15.9543788187373 16.8537678207739 2.4 0.169340197758644 0.725019837432724 0.426560447744573 "RSL" 0.118380062305296 0.0623052959501558 0.588343140037399 0.597661764705882 0.757238307349666 17.9828347801888 0.0901460926183022 0.783489265360917 35.1152749490835 -0.921809608241933 0.4543429844098 0.479955456570155 0.0683463251670379 "A3" "support forward"
"Shamit Shome" "CM" 0.165232358003442 0.495697074010327 0.0254187441565605 0.0584970157999136 -0.00502144715756531 13.2032907235111 17.0573871115446 8.69565217391304 22.0943613348677 4.48157248157248 0.173603195017938 0.564390581731161 0.425442645774142 "MTL" 0.0194647201946472 0.0218978102189781 0.753808903878547 2.152017208413 0.835463258785943 16.7420896273834 0.0756383358967982 0.82216124478192 34.5776754890679 0.459952723582128 0.25148168727138 0.638977635782748 0.129608842068906 "M3" "Indirect MF Creator"
"Cristian Casseres Jr" "CDM" 0.737704918032787 0.934426229508197 0.038367457664327 0.0931535964798407 0.00087277679506667 26.000371222118 20.3239724076828 12.7868852459016 25.0819672131148 4.37704918032787 0.168183779119931 0.6417139645333 0.425165466625136 "NYRB" 0.0424778761061947 0.0389380530973451 0.662546695449189 5.61274193548387 0.721769499417928 15.312003194281 0.10899267628861 0.756792605339579 42.2459016393443 -1.4795826878704 0.302677532013969 0.593713620488941 0.10360884749709 "M3" "Direct MF Creator"
"Rudy Camacho" "CB" 0.0611464968152866 0.244585987261146 0.00161499630842539 0.0247118345968814 -0.00161499630842539 31.8062383818018 22.0520769349804 0 37.543949044586 24.0917197452229 0.227301910828025 0.561448221318845 0.423876590198328 "MTL" 0.0156794425087108 0.00696864111498258 0.754970047287068 5.93287929125138 0.872463768115942 22.2947375188052 0.114200262416797 0.846033464264179 63.2866242038217 1.67268470745938 0 0.593236714975845 0.380676328502415 "D3" "Back Third General"
"Mathieu Deplagne" "FB/WB" 0.40258064516129 0.278709677419355 0.0387444012122119 0.0252404185204869 -0.00798663040048417 26.092124993606 20.6881245248376 9.25935483870968 26.5083870967742 12.2322580645161 0.188846988238778 0.527423289193594 0.422663326833391 "CIN" 0.0248380129589633 0.00971922246220302 0.801374030107059 2.25233306188925 0.792258064516129 17.7667593879939 0.10565900648107 0.776668046385711 48 0.748320870260077 0.192903225806452 0.552258064516129 0.254838709677419 "D3" "Back Third Outlet"
"Artur" "CDM" 0.435538752362949 0.50812854442344 0.0145438083805912 0.0270882725112935 -0.0041787992227367 30.2150145274312 27.5184859974219 7.26111744583808 37.6378071833648 12.5217391304348 0.20282441899255 0.485594245342268 0.422432742343831 "CLB" 0.0167973124300112 0.0156774916013438 0.869929465589284 1.14575996990218 0.840607210626186 20.0632736501396 0.111710588495217 0.856996205825639 57.3822306238185 -0.940437102227675 0.126539476888584 0.655913978494623 0.218216318785579 "M3" "Indirect MF Creator"
"Josef Martinez" "F" 3.20348204570185 0.974972796517954 0.522102147441961 0.0760153739957463 0.03515716213408 15.2654519175641 22.0672390278333 10.1675734494015 10.341675734494 0 0.10813373099611 0.987971494614173 0.422295468272636 "ATL" 0.213610586011342 0.054820415879017 0.427436895269487 -0.931008146639512 0.811570247933884 14.896753915845 0.0509560115372864 0.845544950700988 21.0663764961915 -0.715723879838015 0.482644628099173 0.490909090909091 0 "A3" "finisher"
"Lamine Sane" "CB" 0 0.233198380566802 0 0.00770752809198012 0 0 28.0351933222944 2.01832884097035 21.5708502024291 18.3419434194342 0.172242744063325 0.466576158357681 0.421799566474673 "ORL" 0.0123839009287926 0.0123839009287926 0.90403154751709 6.98266015200869 0.868867924528302 21.0274667927521 0.0864331173910745 0.810325154528584 41.1983805668016 2.41186731788311 0.0489904897523267 0.523584905660376 0.445210301159616 "D3" "Back Third General"
"Botond Barath" "CB" 0 0.153436334576452 0 0.0111985417499528 0 0 19.2400999232345 0 23.4246137453383 28.0277037826319 0.192805516119992 0.464280541602887 0.419645842537975 "SKC" 0.0161001788908766 0.0035778175313059 0.903862654009117 4.05770996640538 0.878937007874016 22.3367856929413 0.10217253977068 0.840672464087957 51.9637719765583 1.98837002808576 0 0.450787401574803 0.539370078740159 "D3" "Back Third General"
"Hassani Dotson" "FB/WB" 0.748538011695906 0.623781676413255 0.0419259282947329 0.0280806655490988 0.0715397548342059 26.0435042647029 30.6203908108984 9.53057199211045 23.4375 10.4055944055944 0.202678048948401 0.49929782070231 0.418256404673345 "MIN" 0.036231884057971 0.0265700483091787 0.837689225410651 1.01957593688363 0.744493392070485 18.2352293977299 0.103457989258676 0.770677267056828 42.5625 -1.11445117910625 0.223919459432845 0.550660792951542 0.244477988971381 "M3" "Indirect MF Creator"
"Daniel Royer" "Wing" 2.27927565392354 1.08169014084507 0.327376481628528 0.159448136202835 0.0192232694077794 18.7148108570369 16.868532961543 17.1138832997988 11.4736418511066 4.23050847457627 0.126025907951012 0.901112194110748 0.417097732892702 "NYRB" 0.1508078994614 0.0484739676840215 0.462869924098974 1.06550179211469 0.671480144404332 12.9971817969002 0.0862496383126272 0.730829165764287 32.1030181086519 -1.90528270744942 0.53309265944645 0.35740072202166 0.131779151114646 "A3" "finisher"
"Yordy Reyna" "Wing" 2.19710415693601 0.807099486221392 0.135067547080028 0.0752179799322035 0.0682798262136886 24.1628234959253 19.8442375953251 13.2509652509653 14.8865016347501 3.01197946377638 0.156429180664363 0.666607659307534 0.415876638304875 "VAN" 0.12 0.048 0.62387017685468 0.737953667953668 0.769687964338782 17.5879589297265 0.0816453927496069 0.780055183031628 30.1765530126109 -0.31284692447801 0.439114608133927 0.493313521545319 0.0998119123319904 "A3" "support forward"
"Alberth Elis" "Wing" 2.79923518164436 1.56022944550669 0.266884308228379 0.285506761655204 0.115864771709356 18.9899335444278 16.9384472241575 14.5244956772334 10.6051873198847 1.72455089820359 0.140274365006643 1.07394569618762 0.415754942818895 "HOU" 0.176733780760626 0.0760626398210291 0.387128459376277 -1.40172544080605 0.697715289982425 14.2303532416465 0.0829106006779342 0.719336273109373 26.2363112391931 -0.567254842615954 0.553602811950789 0.404217926186291 0.0657314544899654 "A3" "creative forward"
"Kei Kamara" "F" 2.45345016429354 0.700985761226725 0.329418003992954 0.0768928795694741 0.080357344443882 15.4416014196999 23.19945882156 11.0054764512596 14.8608981380066 1.56332931242461 0.138385969119948 0.856543785629878 0.414091729943476 "COL" 0.159445407279029 0.0329289428076256 0.483444906017227 -1.69186440677966 0.694117647058824 14.5801119530691 0.0860469817054005 0.764234053740412 26.8127053669222 -1.88001055374072 0.41045751633987 0.554248366013074 0.0583055417583199 "A3" "finisher"
"Jon Erice" "CM" 0.102345415778252 0.460554371002132 0.00702421994234865 0.0328922273484668 -0.00702421994234865 21.9830907404988 21.5992488817197 3.36142433234421 37.7654584221748 18.4221748400853 0.229106457104398 0.459405893816558 0.413961901473093 "VAN" 0.0031104199066874 0.0139968895800933 0.901080954869921 5.19272772772773 0.863439930855661 18.8599822785849 0.115724381031012 0.842466379870808 59.2068230277185 1.24177732142304 0.0567742729713856 0.637856525496975 0.311149524632671 "D3" "Back Third General"
"Gerso" "Wing" 1.91173304628633 1.29171151776103 0.282043497647666 0.214653934910166 -0.0450264438601294 17.1392901255915 16.5104770255979 14.5062061521856 7.83780821917808 2.16122004357298 0.116185538736475 0.917490077583295 0.413959525686179 "SKC" 0.114035087719298 0.0818713450292398 0.451186923761143 -2.60496835443038 0.68695652173913 14.6974570107292 0.0703649191784805 0.721796407352161 23.8316243928764 -0.830291067820525 0.608695652173912 0.328882668254914 0.0906870638754695 "A3" "finisher"
"James Sands" "CB" 0.119850187265918 0.179775280898876 0.00376743829762287 0.00956393809301695 -0.000489496542920656 30.6399185458857 27.1763174185869 0 25.632241813602 25.4082397003745 0.189505491017584 0.469317085440527 0.413856438126157 "NYC" 0.00407331975560081 0.00814663951120163 0.881826916098077 4.16563984168865 0.868270332187858 20.7921215020144 0.100173505963447 0.854615622928701 52.314606741573 0.71434074506331 0 0.489963385182685 0.485681557846506 "D3" "Back Third Outlet"
"Everton Luiz" "CDM" 0.212107821475917 0.551480335837384 0.0150605506082965 0.0416735567421676 0.00486340692347554 19.7049736785942 23.9846847483997 6.61776403004861 26.6407423773752 6.18350324374421 0.175038821327696 0.47013902962153 0.413795757451761 "RSL" 0.0136752136752137 0.0222222222222222 0.880156148245921 1.38588639200999 0.867822318526544 17.2837068836932 0.0875453047134336 0.853908428165533 39.1551038444543 0.544799821965736 0.169014084507042 0.680390032502709 0.157923300837319 "M3" "Indirect MF Creator"
"Omar Gonzalez" "CB" 0.0709534368070953 0.0709534368070953 0.00600584961692234 0.00634976489323614 -0.00600584961692234 12.3433879060815 17.573536923454 0 29.6585365853659 25.2594235033259 0.174787734573576 0.4925081620738 0.412295288690312 "TOR" 0.0297029702970297 0.00247524752475248 0.837133920693342 6.69032558139535 0.822704081632653 22.7106094948673 0.100151588269865 0.784258917254415 55.6274944567627 2.13860816833978 0 0.533163265306124 0.454081632653061 "D3" "Back Third General"
"Nemanja Nikolic" "F" 1.69384835479256 0.915593705293276 0.458229809016801 0.127556720125844 -0.0643914143396511 14.0453420070756 19.5870136701281 9.46613545816733 11.6017830609212 2.23076923076923 0.124218665317773 0.993491786504544 0.411364171740857 "CHI" 0.12565445026178 0.0575916230366492 0.414058955825072 -4.82069190600522 0.813163481953291 14.4942040252198 0.053897065651825 0.833670905188137 21.7384615384615 -0.445799831243662 0.435455629710458 0.533698442292908 0.102618542108988 "A3" "finisher"
"Harrison Afful" "FB/WB" 0.511875908870577 0.698012603005332 0.0210362776387585 0.0920928184793788 0.00376220688327296 28.0603281491479 17.2888158514343 14.5651963160446 24.523509452254 16.2869607367911 0.190777149322794 0.510866940052603 0.411195139663911 "CLB" 0.0269058295964126 0.0239162929745889 0.804896749869098 1.40927723840345 0.778991596638655 17.88741414432 0.112713636528474 0.756205240679913 55.3756665050897 1.2618096484376 0.263025210084034 0.442857142857143 0.294117647058824 "M3" "Indirect MF Creator"
"Michael Mancienne" "CB" 0 0 0 0 0 0 0 0 24.4571428571429 17.1828793774319 0.156745867483511 0.436032499680399 0.409252398808469 "NER" 0.00845070422535211 0 0.938582328400844 7.29613938053097 0.81294964028777 22.6435775339559 0.088907070574758 0.778829411704013 41.5377431906615 1.41727729251877 0 0.588793251113396 0.413669064748201 "D3" "Back Third Outlet"
"Brandon Bye" "FB/WB" 0.40097459101984 0.80194918203968 0.0320114531184318 0.097000618464023 -0.00199204210235873 24.4471659215625 17.8618030008586 13.9004524886878 22.2206752523495 8.84665226781858 0.153024996981041 0.548333627721658 0.409182619619767 "NER" 0.0294117647058824 0.0320855614973262 0.74622930079983 5.7698320268757 0.667913238593867 17.3322182290988 0.104955013202524 0.652388143651995 44.6752523494605 0.693587534277436 0.31114435302917 0.49738219895288 0.198021316110717 "M3" "Direct MF Creator"
"Lalas Abubakar" "CB" 0.0855233853006682 0.128285077951002 0.00454859914463815 0.00594554049254859 0.00205571598808881 23.8526383292802 24.0449694041602 0 15.3942093541203 16.3349665924276 0.135637359343155 0.488261000577856 0.408406219782816 "CLB,COL" 0.0283842794759825 0.00873362445414847 0.836450626405688 6.64996075353218 0.835958005249344 21.7208169724096 0.0934066935736314 0.79186663046489 32.5844097995546 1.43669142460239 0 0.47244094488189 0.501312335958004 "D3" "Back Third Outlet"
"Paul Arriola" "Wing" 1.83978535837486 1.3246454580299 0.165415429520063 0.120124249966605 0.0527461282455573 20.5669082078358 21.559845396833 16.0429283250287 18.6186278267535 4.42157676348548 0.182760325511554 0.71366641954431 0.408018723497922 "DCU" 0.091324200913242 0.0593607305936073 0.571721903012405 0.0389491298527443 0.709401709401709 14.7430920093233 0.0894011672533941 0.752612011791945 38.7458796473745 -1.67422117593874 0.414055080721746 0.480531813865146 0.114117341088295 "A3" "support forward"
"Bill Tuiloma" "CB" 0.137470167064439 0.0458233890214797 0.00533370955037138 0.00121316428228952 0.00679578424563104 27.7863593633439 32.0567687860146 0 19.8066060315941 17.2331258975586 0.152637335831472 0.519611588359593 0.407523556210912 "POR" 0.0520231213872832 0.00192678227360308 0.784284964654962 7.90190647482014 0.838359469240048 23.4109593059382 0.083189847684844 0.805468484474261 38.0238891543239 1.25064315891086 0 0.520899005128248 0.453218391932929 "D3" "Back Third Outlet"
"Krisztian Nemeth" "F" 2.40142942227516 1.20071471113758 0.434055248375042 0.133923891481441 0.0132008790249961 15.8032832874495 22.8662347191365 11.4353782013103 11.4925550923169 0 0.144668223153567 0.996128820096243 0.40502717783881 "SKC" 0.15406976744186 0.061046511627907 0.406601204249545 -3.09652243589744 0.75 14.3356838238825 0.0577522940063152 0.827139747024585 23.7855866587254 -1.83481413768543 0.480769230769231 0.483173076923079 0 "A3" "finisher"
